code,direct,opentime,openprice,closetime,closeprice,qty,profit,maxprofit,maxloss,totalprofit,entertag,exittag,openbarno,closebarno
DCE.y.HOT,LONG,202109011005,8962,202109012135,8924,1,-380,280,-440,-9622.56,,,36,75
DCE.c.HOT,LONG,202109011045,2472,202109012145,2469,1,-30,50,-100,-9656.28,,,41,77
DCE.m.HOT,LONG,202109011355,3498,202109012200,3479,1,-190,10,-200,-9849,,,55,80
DCE.y.HOT,LONG,202109011055,8934,202109012205,8898,1,-360,560,-480,-10213,,,43,81
DCE.m.HOT,LONG,202109011410,3493,202109012210,3480,1,-130,40,-170,-10344.5,,,58,82
DCE.c.HOT,LONG,202109011105,2472,202109012215,2468,1,-40,50,-100,-10389.8,,,45,83
DCE.cs.HOT,SHORT,202109011100,2861,202109012220,2879,1,-180,110,-330,-10572.5,,,44,84
DCE.y.HOT,LONG,202109011110,8986,202109012235,8920,1,-660,40,-1000,-11236.5,,,46,87
DCE.m.HOT,LONG,202109011425,3492,202109012240,3485,1,-70,50,-160,-11308,,,61,88
DCE.cs.HOT,SHORT,202109011120,2862,202109012250,2884,1,-220,120,-320,-11533.5,,,48,90
DCE.cs.HOT,SHORT,202109011130,2862,202109012300,2881,1,-190,120,-320,-11726.6,,,50,92
DCE.m.HOT,LONG,202109011445,3491,202109020910,3475,1,-160,60,-170,-11889.6,,,65,94
DCE.y.HOT,LONG,202109011435,8952,202109020910,8860,1,-920,80,-940,-12812.1,,,63,94
DCE.c.HOT,LONG,202109011115,2475,202109020910,2465,1,-100,20,-130,-12913.3,,,47,94
DCE.cs.HOT,SHORT,202109012110,2881,202109020915,2871,1,100,130,-40,-12818.5,,,70,95
DCE.c.HOT,LONG,202109011355,2466,202109020925,2459,1,-70,60,-80,-12891.3,,,55,97
DCE.m.HOT,LONG,202109012115,3492,202109020930,3464,1,-280,40,-320,-13171.3,,,71,98
DCE.y.HOT,LONG,202109011450,8940,202109020940,8868,1,-720,160,-900,-13896.5,,,66,100
DCE.y.HOT,LONG,202109012140,8908,202109020950,8870,1,-380,380,-580,-14279,,,76,102
DCE.y.HOT,LONG,202109012210,8906,202109021000,8876,1,-300,220,-560,-14581.5,,,82,104
DCE.m.HOT,LONG,202109012205,3477,202109021010,3472,1,-50,190,-170,-14634,,,81,106
DCE.cs.HOT,SHORT,202109012125,2878,202109021035,2880,1,-20,130,-70,-14655.5,,,73,108
DCE.y.HOT,LONG,202109012240,8904,202109021110,8936,1,320,360,-540,-14337,,,88,115
DCE.m.HOT,LONG,202109012215,3482,202109021125,3485,1,30,140,-220,-14309.5,,,83,118
DCE.cs.HOT,SHORT,202109012225,2884,202109021350,2893,1,-90,190,-100,-14401,,,85,123
DCE.c.HOT,LONG,202109012120,2465,202109021355,2489,1,240,240,-80,-14161,,,72,124
DCE.cs.HOT,SHORT,202109012255,2881,202109021415,2895,1,-140,160,-210,-14303.8,,,91,128
DCE.c.HOT,LONG,202109012150,2468,202109021425,2504,1,360,370,-110,-13945.3,,,78,130
DCE.y.HOT,LONG,202109020915,8874,202109021435,8966,1,920,940,-240,-13025.3,,,95,132
DCE.m.HOT,LONG,202109012245,3486,202109021440,3513,1,270,340,-260,-12756.5,,,89,133
DCE.cs.HOT,SHORT,202109020905,2881,202109021445,2908,1,-270,160,-380,-13030.5,,,93,134
DCE.y.HOT,LONG,202109020945,8864,202109021450,8944,1,800,1040,-40,-12230.5,,,101,135
DCE.c.HOT,LONG,202109012220,2468,202109022110,2490,1,220,420,-110,-12015.7,,,84,139
DCE.y.HOT,LONG,202109020955,8872,202109022115,8968,1,960,1260,0,-11058.3,,,103,140
DCE.m.HOT,LONG,202109020915,3475,202109022125,3506,1,310,450,-150,-10753.5,,,95,142
DCE.cs.HOT,SHORT,202109020920,2869,202109022125,2896,1,-270,40,-500,-11025,,,96,142
DCE.y.HOT,LONG,202109021005,8882,202109022130,8936,1,540,1160,-60,-10489,,,105,143
DCE.m.HOT,LONG,202109020935,3465,202109022135,3508,1,430,550,-30,-10062,,,99,144
DCE.cs.HOT,SHORT,202109021040,2876,202109022145,2905,1,-290,10,-430,-10357.6,,,109,146
DCE.m.HOT,LONG,202109021015,3475,202109022150,3503,1,280,450,-40,-10079.1,,,107,147
DCE.y.HOT,LONG,202109021115,8928,202109022155,8936,1,80,700,-240,-10004.6,,,116,148
DCE.c.HOT,LONG,202109020915,2464,202109022205,2497,1,330,460,-70,-9678.32,,,95,150
DCE.cs.HOT,SHORT,202109021355,2894,202109022205,2905,1,-110,20,-250,-9789.83,,,124,150
DCE.m.HOT,LONG,202109021130,3488,202109022215,3503,1,150,320,-50,-9644.06,,,119,152
DCE.cs.HOT,SHORT,202109021420,2899,202109022225,2903,1,-40,50,-200,-9687.08,,,129,154
DCE.c.HOT,LONG,202109020930,2460,202109022235,2495,1,350,500,-10,-9339.8,,,98,156
DCE.m.HOT,LONG,202109021445,3510,202109022250,3503,1,-70,20,-130,-9412.52,,,134,159
DCE.cs.HOT,SHORT,202109021500,2907,202109022255,2899,1,80,130,-40,-9335.54,,,137,160
DCE.m.HOT,LONG,202109022130,3509,202109030915,3500,1,-90,10,-150,-9427.05,,,143,164
DCE.cs.HOT,SHORT,202109022130,2896,202109030920,2901,1,-50,20,-100,-9478.56,,,143,165
DCE.cs.HOT,SHORT,202109022150,2904,202109030940,2899,1,50,80,-20,-9430.07,,,147,169
DCE.m.HOT,LONG,202109022140,3509,202109030950,3493,1,-160,10,-180,-9591.58,,,145,171
DCE.c.HOT,LONG,202109021400,2491,202109030950,2494,1,30,190,-30,-9562.79,,,125,171
DCE.y.HOT,LONG,202109021440,8962,202109030955,8940,1,-220,360,-520,-9786.81,,,133,172
DCE.cs.HOT,SHORT,202109022210,2903,202109031010,2901,1,20,70,-30,-9770.53,,,151,175
DCE.y.HOT,LONG,202109021455,8930,202109031040,9094,1,1640,1680,-200,-8134.55,,,136,178
DCE.c.HOT,LONG,202109021435,2502,202109031045,2493,1,-90,40,-140,-8228.27,,,132,179
DCE.y.HOT,LONG,202109022120,8944,202109031050,9100,1,1560,1700,-240,-6668.27,,,141,180
DCE.cs.HOT,SHORT,202109022230,2904,202109031055,2901,1,30,80,-20,-6641.99,,,155,181
DCE.c.HOT,LONG,202109022115,2496,202109031100,2490,1,-60,30,-80,-6701.99,,,140,182
DCE.y.HOT,LONG,202109022135,8940,202109031105,9116,1,1760,1760,-200,-4943.5,,,144,183
DCE.m.HOT,LONG,202109022155,3501,202109031115,3493,1,-80,80,-170,-5027.22,,,148,185
DCE.c.HOT,LONG,202109022210,2495,202109031115,2487,1,-80,40,-80,-5107.22,,,151,185
DCE.cs.HOT,SHORT,202109022300,2900,202109031120,2899,1,10,40,-60,-5098.73,,,161,186
DCE.m.HOT,LONG,202109022220,3506,202109031125,3491,1,-150,30,-220,-5248.73,,,153,187
DCE.cs.HOT,SHORT,202109030935,2899,202109031335,2902,1,-30,30,-50,-5282.96,,,168,189
DCE.y.HOT,LONG,202109022200,8934,202109031345,9166,1,2320,2400,-120,-2964.47,,,149,191
DCE.cs.HOT,SHORT,202109030945,2897,202109031355,2906,1,-90,10,-110,-3056.98,,,170,193
DCE.c.HOT,LONG,202109022240,2494,202109031400,2493,1,-10,50,-70,-3066.98,,,157,194
DCE.m.HOT,LONG,202109022255,3500,202109031415,3491,1,-90,70,-160,-3159.7,,,160,197
DCE.y.HOT,LONG,202109031005,8928,202109031435,9184,1,2560,2760,-60,-601.21,,,174,201
DCE.c.HOT,LONG,202109031000,2493,202109031440,2489,1,-40,20,-60,-643.72,,,173,202
DCE.y.HOT,LONG,202109031045,9096,202109031450,9156,1,600,1080,-180,-44.93,,,179,204
DCE.y.HOT,LONG,202109031055,9094,202109031500,9126,1,320,1100,-160,272.56,,,181,206
DCE.m.HOT,LONG,202109030920,3498,202109032120,3491,1,-70,20,-140,198.54,,,165,210
DCE.c.HOT,LONG,202109031050,2492,202109032120,2486,1,-60,40,-90,137.33,,,180,210
DCE.c.HOT,LONG,202109031110,2489,202109032130,2480,1,-90,70,-90,43.4,,,184,212
DCE.y.HOT,LONG,202109031110,9116,202109032140,9170,1,540,880,0,579.68,,,184,214
DCE.c.HOT,LONG,202109031125,2491,202109032140,2483,1,-80,50,-150,498.47,,,187,214
DCE.cs.HOT,SHORT,202109031035,2900,202109032140,2890,1,100,180,-80,596.96,,,177,214
DCE.m.HOT,LONG,202109030955,3488,202109032145,3486,1,-20,110,-70,575.45,,,172,215
DCE.c.HOT,LONG,202109031405,2492,202109032155,2482,1,-100,40,-160,467.5,,,195,217
DCE.cs.HOT,SHORT,202109031100,2902,202109032155,2887,1,150,200,-60,615.99,,,182,217
DCE.cs.HOT,SHORT,202109031125,2901,202109032210,2883,1,180,230,-70,791.76,,,187,220
DCE.y.HOT,LONG,202109031350,9168,202109032220,9156,1,-120,360,-460,667.74,,,192,222
DCE.c.HOT,LONG,202109031445,2490,202109032220,2479,1,-110,60,-140,556.53,,,203,222
DCE.cs.HOT,SHORT,202109031340,2905,202109032220,2882,1,230,270,-20,785.02,,,190,222
DCE.cs.HOT,SHORT,202109031410,2904,202109032230,2885,1,190,260,-20,968.28,,,196,224
DCE.cs.HOT,SHORT,202109032145,2887,202109032300,2882,1,50,90,-30,1016.77,,,215,230
DCE.y.HOT,LONG,202109031440,9168,202109060905,9148,1,-200,340,-500,814.26,,,202,231
DCE.c.HOT,LONG,202109032125,2483,202109060905,2473,1,-100,20,-100,714.26,,,211,231
DCE.cs.HOT,SHORT,202109032205,2881,202109060925,2882,1,-10,140,-60,699.03,,,219,235
DCE.y.HOT,LONG,202109031455,9134,202109060930,9108,1,-260,680,-280,436.52,,,205,236
DCE.c.HOT,LONG,202109032135,2480,202109060940,2466,1,-140,50,-180,292.5,,,213,238
DCE.cs.HOT,SHORT,202109032215,2882,202109060940,2878,1,40,150,-50,332.5,,,221,238
DCE.m.HOT,LONG,202109031120,3493,202109060945,3466,1,-270,60,-270,60.99,,,186,239
DCE.y.HOT,LONG,202109032105,9152,202109061015,9108,1,-440,500,-540,-383.24,,,207,245
DCE.c.HOT,LONG,202109032145,2481,202109061035,2468,1,-130,40,-190,-515.75,,,215,246
DCE.m.HOT,LONG,202109031130,3493,202109061045,3469,1,-240,60,-310,-757.26,,,188,248
DCE.c.HOT,LONG,202109032205,2481,202109061105,2465,1,-160,0,-190,-919.98,,,219,252
DCE.y.HOT,LONG,202109032145,9188,202109061110,9190,1,20,140,-900,-899.98,,,215,253
DCE.cs.HOT,SHORT,202109032225,2884,202109061110,2881,1,30,170,-30,-871.19,,,223,253
DCE.cs.HOT,SHORT,202109032235,2883,202109061120,2877,1,60,160,-30,-815.21,,,225,255
DCE.m.HOT,LONG,202109031420,3491,202109061125,3471,1,-200,80,-290,-1016.72,,,198,256
DCE.y.HOT,LONG,202109032225,9154,202109061335,9144,1,-100,420,-560,-1119.74,,,223,258
DCE.c.HOT,LONG,202109032225,2480,202109061335,2462,1,-180,0,-190,-1299.74,,,223,258
DCE.y.HOT,LONG,202109060910,9130,202109061350,9160,1,300,660,-320,-1003.46,,,232,261
DCE.y.HOT,LONG,202109060935,9132,202109061410,9138,1,60,640,-340,-945.97,,,237,265
DCE.m.HOT,LONG,202109032125,3490,202109061415,3486,1,-40,30,-280,-985.97,,,211,266
DCE.c.HOT,LONG,202109060910,2467,202109061425,2464,1,-30,20,-80,-1019.99,,,232,268
DCE.m.HOT,LONG,202109032150,3486,202109061430,3486,1,0,40,-240,-1019.99,,,216,269
DCE.y.HOT,LONG,202109061035,9114,202109061430,9194,1,800,820,-120,-219.99,,,246,269
DCE.cs.HOT,SHORT,202109060905,2880,202109061430,2873,1,70,140,-60,-151.2,,,231,269
DCE.c.HOT,LONG,202109060945,2465,202109061435,2463,1,-20,40,-60,-175.22,,,239,270
DCE.m.HOT,LONG,202109060950,3468,202109061450,3484,1,160,220,-40,-17.94,,,240,273
DCE.m.HOT,LONG,202109061050,3470,202109062110,3483,1,130,200,-20,109.04,,,249,277
DCE.y.HOT,LONG,202109061115,9166,202109062110,9158,1,-80,320,-400,26.53,,,254,277
DCE.cs.HOT,SHORT,202109060930,2880,202109062110,2868,1,120,140,-60,145.02,,,236,277
DCE.y.HOT,LONG,202109061340,9150,202109062130,9138,1,-120,480,-200,16.98,,,259,281
DCE.cs.HOT,SHORT,202109060945,2874,202109062135,2880,1,-60,80,-100,-44.53,,,239,282
DCE.m.HOT,LONG,202109061130,3473,202109062140,3485,1,120,170,-10,73.96,,,257,283
DCE.m.HOT,LONG,202109061420,3486,202109062155,3487,1,10,30,-50,76.92,,,267,286
DCE.m.HOT,LONG,202109061435,3485,202109062210,3490,1,50,60,-40,123.9,,,270,289
DCE.y.HOT,LONG,202109061355,9144,202109062230,9182,1,380,1120,-140,499.88,,,262,293
DCE.cs.HOT,SHORT,202109061115,2876,202109062230,2891,1,-150,100,-170,348.37,,,254,293
DCE.cs.HOT,SHORT,202109061125,2879,202109062230,2891,1,-120,130,-140,226.86,,,256,293
DCE.cs.HOT,SHORT,202109061435,2875,202109062245,2890,1,-150,90,-180,69.82,,,270,296
DCE.m.HOT,LONG,202109061455,3484,202109062250,3500,1,160,230,-30,228.31,,,274,297
DCE.cs.HOT,SHORT,202109062115,2876,202109062300,2887,1,-110,30,-170,115.29,,,278,299
DCE.cs.HOT,SHORT,202109062140,2881,202109070925,2877,1,40,70,-120,153.78,,,283,304
DCE.y.HOT,LONG,202109061415,9158,202109070930,9146,1,-120,980,-340,31.27,,,266,305
DCE.m.HOT,LONG,202109062120,3485,202109070940,3501,1,160,220,-20,187.25,,,279,307
DCE.c.HOT,LONG,202109061045,2464,202109070940,2465,1,10,40,-90,196.04,,,248,307
DCE.c.HOT,LONG,202109061110,2464,202109070940,2465,1,10,40,-90,204.83,,,253,307
DCE.cs.HOT,SHORT,202109062235,2888,202109071000,2876,1,120,140,-30,320.9,,,294,311
DCE.y.HOT,LONG,202109061435,9194,202109071005,9160,1,-340,620,-700,-21.61,,,270,312
DCE.m.HOT,LONG,202109062145,3485,202109071010,3513,1,280,330,-20,256.88,,,284,313
DCE.y.HOT,LONG,202109062120,9148,202109071015,9154,1,60,1080,-240,314.37,,,279,314
DCE.y.HOT,LONG,202109062140,9138,202109071015,9154,1,160,1180,-140,474.37,,,283,314
DCE.m.HOT,LONG,202109062200,3488,202109071040,3517,1,290,300,-50,757.84,,,287,316
DCE.y.HOT,LONG,202109062235,9174,202109071040,9144,1,-300,40,-500,457.84,,,294,316
DCE.c.HOT,LONG,202109061345,2463,202109071040,2464,1,10,50,-80,466.63,,,260,316
DCE.cs.HOT,SHORT,202109062235,2888,202109071040,2874,1,140,280,-60,606.63,,,294,316
DCE.cs.HOT,SHORT,202109062250,2890,202109071050,2872,1,180,200,0,779.89,,,297,318
DCE.y.HOT,LONG,202109070935,9162,202109071100,9152,1,-100,160,-260,679.89,,,306,320
DCE.cs.HOT,SHORT,202109070905,2885,202109071105,2872,1,130,150,-30,805.87,,,300,321
DCE.c.HOT,LONG,202109061430,2462,202109071115,2463,1,10,60,-70,813.15,,,269,323
DCE.cs.HOT,SHORT,202109070935,2879,202109071115,2873,1,60,90,-20,873.15,,,306,323
DCE.y.HOT,LONG,202109071010,9142,202109071120,9164,1,220,260,-60,1093.15,,,313,324
DCE.cs.HOT,SHORT,202109071005,2873,202109071125,2873,1,-0,30,-30,1087.92,,,312,325
DCE.y.HOT,LONG,202109071035,9152,202109071335,9186,1,340,360,-160,1427.92,,,315,327
DCE.c.HOT,LONG,202109061440,2464,202109071405,2462,1,-20,40,-90,1402.69,,,271,333
DCE.cs.HOT,SHORT,202109071045,2874,202109071410,2871,1,30,40,-30,1431.48,,,317,334
DCE.c.HOT,LONG,202109070945,2466,202109071415,2462,1,-40,20,-60,1391.48,,,308,335
DCE.c.HOT,LONG,202109070950,2467,202109071425,2461,1,-60,0,-70,1328.76,,,309,337
DCE.c.HOT,LONG,202109071045,2464,202109071440,2461,1,-30,20,-40,1297.55,,,317,340
DCE.m.HOT,LONG,202109062215,3496,202109071445,3528,1,320,370,-130,1617.55,,,290,341
DCE.y.HOT,LONG,202109071035,9152,202109071445,9220,1,680,840,-320,2297.55,,,315,341
DCE.m.HOT,LONG,202109062300,3500,202109071500,3522,1,220,330,-170,2512.32,,,299,344
DCE.y.HOT,LONG,202109071045,9146,202109071500,9198,1,520,900,-100,3032.32,,,317,344
DCE.c.HOT,LONG,202109071120,2461,202109072110,2452,1,-90,40,-90,2937.09,,,324,346
DCE.m.HOT,LONG,202109070950,3505,202109072115,3520,1,150,280,-40,3085.58,,,309,347
DCE.y.HOT,LONG,202109071105,9148,202109072125,9196,1,480,960,-60,3560.35,,,321,349
DCE.c.HOT,LONG,202109071410,2462,202109072125,2459,1,-30,20,-100,3529.14,,,334,349
DCE.cs.HOT,SHORT,202109071100,2871,202109072130,2840,1,310,340,-60,3833.91,,,320,350
DCE.c.HOT,LONG,202109071420,2463,202109072135,2466,1,30,30,-110,3862.7,,,336,351
DCE.c.HOT,LONG,202109071430,2462,202109072200,2473,1,110,130,-100,3968.77,,,338,356
DCE.cs.HOT,SHORT,202109071110,2872,202109072205,2858,1,140,350,-50,4106.05,,,322,357
DCE.cs.HOT,SHORT,202109071120,2873,202109072215,2861,1,120,360,-40,4223.03,,,324,359
DCE.c.HOT,LONG,202109071445,2462,202109072225,2478,1,160,240,-100,4381.82,,,341,361
DCE.y.HOT,LONG,202109071125,9176,202109072230,9178,1,20,680,-200,4397.8,,,325,362
DCE.cs.HOT,SHORT,202109071335,2876,202109072240,2851,1,250,390,-10,4642.57,,,327,364
DCE.c.HOT,LONG,202109072115,2454,202109072255,2478,1,240,320,-10,4881.06,,,347,367
DCE.m.HOT,LONG,202109071035,3511,202109072300,3500,1,-110,220,-150,4769.55,,,315,368
DCE.y.HOT,LONG,202109071340,9200,202109080905,9090,1,-1100,440,-920,3664.32,,,328,369
DCE.m.HOT,LONG,202109071045,3515,202109080915,3505,1,-100,180,-190,3560.3,,,317,371
DCE.c.HOT,LONG,202109072130,2458,202109080915,2477,1,190,280,-10,3750.3,,,350,371
DCE.cs.HOT,SHORT,202109071415,2872,202109080915,2843,1,290,350,-20,4038.79,,,335,371
DCE.y.HOT,LONG,202109071450,9206,202109080920,9122,1,-840,380,-1260,3194.77,,,342,372
DCE.cs.HOT,SHORT,202109072140,2849,202109080925,2837,1,120,120,-130,3309.54,,,352,373
DCE.y.HOT,LONG,202109072105,9206,202109080930,9116,1,-900,380,-1260,2409.54,,,345,374
DCE.c.HOT,LONG,202109072140,2467,202109080930,2474,1,70,190,-20,2479.54,,,352,374
DCE.m.HOT,LONG,202109071450,3526,202109080940,3511,1,-150,30,-300,2322.8,,,342,376
DCE.c.HOT,LONG,202109072205,2481,202109080940,2476,1,-50,50,-90,2272.8,,,357,376
DCE.cs.HOT,SHORT,202109072210,2860,202109080940,2843,1,170,230,-20,2442.8,,,358,376
DCE.y.HOT,LONG,202109072130,9204,202109080945,9142,1,-620,0,-1240,1822.8,,,350,377
DCE.c.HOT,LONG,202109072230,2478,202109081000,2475,1,-30,30,-60,1786.06,,,362,380
DCE.m.HOT,LONG,202109072105,3518,202109081005,3512,1,-60,90,-220,1726.06,,,345,381
DCE.cs.HOT,SHORT,202109072225,2853,202109081005,2845,1,80,160,-40,1804.85,,,361,381
DCE.c.HOT,LONG,202109072300,2479,202109081010,2473,1,-60,20,-70,1743.34,,,368,382
DCE.y.HOT,LONG,202109072235,9176,202109081015,9180,1,40,380,-960,1783.34,,,363,383
DCE.m.HOT,LONG,202109072120,3523,202109081045,3512,1,-110,40,-270,1668.11,,,348,386
DCE.c.HOT,LONG,202109080920,2478,202109081050,2471,1,-70,0,-70,1596.6,,,372,387
DCE.cs.HOT,SHORT,202109072245,2854,202109081050,2840,1,140,170,-30,1736.6,,,365,387
DCE.c.HOT,LONG,202109080935,2475,202109081110,2475,1,0,20,-40,1733.88,,,375,391
DCE.cs.HOT,SHORT,202109080920,2842,202109081110,2841,1,10,50,-70,1743.88,,,372,391
DCE.c.HOT,LONG,202109080945,2476,202109081120,2477,1,10,10,-50,1751.16,,,377,393
DCE.m.HOT,LONG,202109080905,3499,202109081125,3500,1,10,170,0,1761.16,,,369,394
DCE.m.HOT,LONG,202109080920,3512,202109081350,3506,1,-60,40,-140,1698.44,,,372,399
DCE.m.HOT,LONG,202109080955,3514,202109081350,3506,1,-80,10,-160,1618.44,,,379,399
DCE.m.HOT,LONG,202109081010,3510,202109081405,3502,1,-80,30,-120,1535.42,,,382,402
DCE.y.HOT,LONG,202109080910,9104,202109081405,9164,1,600,1180,-220,2135.42,,,370,402
DCE.m.HOT,LONG,202109081050,3511,202109081415,3497,1,-140,20,-150,1991.4,,,387,404
DCE.y.HOT,LONG,202109080925,9106,202109081420,9196,1,900,1160,-80,2889.89,,,373,405
DCE.c.HOT,LONG,202109081005,2473,202109081420,2465,1,-80,40,-100,2809.89,,,381,405
DCE.cs.HOT,SHORT,202109080930,2840,202109081420,2828,1,120,120,-90,2929.89,,,374,405
DCE.c.HOT,LONG,202109081015,2473,202109081430,2465,1,-80,40,-100,2844.66,,,383,407
DCE.cs.HOT,SHORT,202109080945,2842,202109081435,2828,1,140,180,-70,2983.45,,,377,408
DCE.c.HOT,LONG,202109081055,2472,202109081440,2461,1,-110,50,-110,2873.45,,,388,409
DCE.c.HOT,LONG,202109081115,2475,202109081500,2463,1,-120,20,-160,2750.73,,,392,413
DCE.cs.HOT,SHORT,202109081015,2846,202109081500,2834,1,120,220,-20,2870.73,,,383,413
DCE.y.HOT,LONG,202109080935,9122,202109082105,9280,1,1580,1000,0,4448.22,,,375,414
DCE.cs.HOT,SHORT,202109081055,2839,202109082110,2826,1,130,150,-30,4571.48,,,388,415
DCE.m.HOT,LONG,202109081130,3498,202109082130,3494,1,-40,90,-140,4528.46,,,395,419
DCE.m.HOT,LONG,202109081355,3503,202109082140,3492,1,-110,20,-190,4415.44,,,400,421
DCE.m.HOT,LONG,202109081355,3503,202109082155,3484,1,-190,40,-380,4222.42,,,400,424
DCE.m.HOT,LONG,202109081410,3502,202109082155,3484,1,-180,0,-210,4040.91,,,403,424
DCE.cs.HOT,SHORT,202109081115,2840,202109082155,2836,1,40,160,-20,4079.4,,,392,424
DCE.c.HOT,LONG,202109081125,2475,202109082200,2467,1,-80,20,-200,3995.17,,,394,425
DCE.c.HOT,LONG,202109081425,2467,202109082200,2467,1,0,10,-120,3993.96,,,406,425
DCE.y.HOT,LONG,202109081000,9190,202109082205,9186,1,-40,980,-460,3949.94,,,380,426
DCE.m.HOT,LONG,202109081420,3496,202109082210,3491,1,-50,40,-150,3896.01,,,405,427
DCE.c.HOT,LONG,202109081435,2462,202109082210,2468,1,60,70,-70,3952.29,,,408,427
DCE.m.HOT,LONG,202109082135,3498,202109082225,3482,1,-160,0,-170,3789.57,,,420,430
DCE.cs.HOT,SHORT,202109081425,2835,202109082230,2838,1,-30,110,-80,3756.55,,,406,431
DCE.c.HOT,LONG,202109081450,2463,202109082235,2466,1,30,60,-80,3785.34,,,411,432
DCE.m.HOT,LONG,202109082145,3492,202109082240,3480,1,-120,0,-190,3663.83,,,422,433
