code,direct,opentime,openprice,closetime,closeprice,qty,profit,maxprofit,maxloss,totalprofit,entertag,exittag,openbarno,closebarno
DCE.c.HOT,LONG,202109012125,2467,202109020905,2467,1,0,40,-10,-11254.8,,,73,93
DCE.y.HOT,LONG,202109011455,8940,202109020910,8860,1,-800,160,-820,-12058.8,,,67,94
DCE.c.HOT,LONG,202109012140,2468,202109020920,2460,1,-80,30,-90,-12142.5,,,76,96
DCE.cs.HOT,SHORT,202109011430,2856,202109020920,2869,1,-130,30,-380,-12274.1,,,62,96
DCE.y.HOT,LONG,202109012115,8946,202109020930,8852,1,-940,0,-960,-13215.6,,,71,98
DCE.y.HOT,LONG,202109012150,8936,202109020945,8864,1,-720,0,-860,-13939.3,,,78,101
DCE.m.HOT,LONG,202109011410,3493,202109021015,3475,1,-180,80,-380,-14123.3,,,58,107
DCE.y.HOT,LONG,202109012200,8904,202109021015,8912,1,80,240,-540,-14043.3,,,80,107
DCE.c.HOT,LONG,202109012205,2466,202109021040,2463,1,-30,50,-90,-14077.3,,,81,109
DCE.y.HOT,LONG,202109012245,8904,202109021050,8914,1,100,280,-540,-13978.5,,,89,111
DCE.c.HOT,LONG,202109012220,2468,202109021055,2466,1,-20,30,-110,-14001,,,84,112
DCE.y.HOT,LONG,202109020915,8874,202109021110,8936,1,620,660,-240,-13382.3,,,95,115
DCE.y.HOT,LONG,202109020935,8878,202109021120,8912,1,340,620,-220,-13044.8,,,99,117
DCE.m.HOT,LONG,202109011420,3493,202109021335,3484,1,-90,40,-330,-13138.8,,,60,120
DCE.c.HOT,LONG,202109012235,2468,202109021350,2488,1,200,210,-110,-12940.3,,,87,123
DCE.cs.HOT,SHORT,202109012115,2873,202109021350,2893,1,-200,80,-210,-13140.3,,,71,123
DCE.y.HOT,LONG,202109020950,8870,202109021430,8952,1,820,900,-100,-12323,,,102,131
DCE.c.HOT,LONG,202109020910,2465,202109021430,2507,1,420,450,-80,-11903,,,94,131
DCE.m.HOT,LONG,202109011430,3491,202109021440,3513,1,220,290,-310,-11688.3,,,62,133
DCE.m.HOT,LONG,202109012135,3487,202109021455,3504,1,170,330,-270,-11519.8,,,75,136
DCE.y.HOT,LONG,202109021035,8912,202109022105,8964,1,520,560,-100,-11003.8,,,108,138
DCE.c.HOT,LONG,202109020930,2460,202109022105,2497,1,370,500,-10,-10635,,,98,138
DCE.m.HOT,LONG,202109020910,3475,202109022115,3506,1,310,450,-150,-10330.2,,,94,140
DCE.c.HOT,LONG,202109021045,2467,202109022140,2498,1,310,430,-10,-10022.9,,,110,145
DCE.c.HOT,LONG,202109021105,2467,202109022155,2497,1,300,430,-10,-9725.36,,,114,148
DCE.m.HOT,LONG,202109021035,3474,202109022210,3499,1,250,460,-30,-9478.08,,,108,151
DCE.y.HOT,LONG,202109021055,8926,202109022210,8928,1,20,720,-220,-9460.59,,,112,151
DCE.y.HOT,LONG,202109021115,8928,202109022225,8966,1,380,700,-240,-9087.12,,,116,154
DCE.c.HOT,LONG,202109021355,2489,202109022225,2494,1,50,210,-10,-9038.33,,,124,154
DCE.cs.HOT,SHORT,202109012125,2878,202109022240,2903,1,-250,130,-410,-9293.56,,,73,157
DCE.m.HOT,LONG,202109021340,3483,202109022255,3500,1,170,370,0,-9126.58,,,121,160
DCE.y.HOT,LONG,202109021125,8918,202109022255,8944,1,260,800,-100,-8869.09,,,118,160
DCE.m.HOT,LONG,202109021445,3510,202109030925,3497,1,-130,20,-160,-9004.62,,,134,166
DCE.m.HOT,LONG,202109021500,3502,202109030940,3496,1,-60,90,-100,-9067.64,,,137,169
DCE.c.HOT,LONG,202109021435,2502,202109030940,2495,1,-70,40,-140,-9138.85,,,132,169
DCE.cs.HOT,SHORT,202109012210,2880,202109030940,2899,1,-190,150,-390,-9330.36,,,82,169
DCE.m.HOT,LONG,202109022120,3504,202109031000,3488,1,-160,60,-170,-9494.59,,,141,173
DCE.m.HOT,LONG,202109022215,3503,202109031035,3490,1,-130,60,-190,-9626.1,,,152,177
DCE.c.HOT,LONG,202109022110,2490,202109031110,2489,1,-10,90,-20,-9637.61,,,139,184
DCE.cs.HOT,SHORT,202109012235,2883,202109031110,2900,1,-170,180,-360,-9809.12,,,87,184
DCE.y.HOT,LONG,202109021435,8966,202109031125,9134,1,1680,1720,-560,-8134.35,,,132,187
DCE.c.HOT,LONG,202109022150,2498,202109031335,2489,1,-90,10,-110,-8226.86,,,147,189
DCE.m.HOT,LONG,202109022300,3505,202109031345,3492,1,-130,20,-210,-8358.07,,,161,191
DCE.c.HOT,LONG,202109022200,2497,202109031345,2490,1,-70,20,-100,-8428.07,,,149,191
DCE.cs.HOT,SHORT,202109020925,2870,202109031345,2905,1,-350,40,-490,-8779.58,,,97,191
DCE.y.HOT,LONG,202109022110,8978,202109031350,9168,1,1900,1960,-580,-6881.09,,,139,192
DCE.m.HOT,LONG,202109030930,3496,202109031415,3491,1,-50,20,-120,-6936.32,,,167,197
DCE.y.HOT,LONG,202109022220,8956,202109031415,9198,1,2420,2480,-340,-4516.32,,,153,197
DCE.c.HOT,LONG,202109022230,2495,202109031415,2494,1,-10,40,-80,-4526.32,,,155,197
DCE.m.HOT,LONG,202109030945,3494,202109031425,3488,1,-60,40,-100,-4591.55,,,170,199
DCE.m.HOT,LONG,202109031005,3486,202109031435,3487,1,10,120,-20,-4583.06,,,174,201
DCE.y.HOT,LONG,202109022230,8980,202109031445,9156,1,1760,2240,-580,-2823.06,,,155,203
DCE.cs.HOT,SHORT,202109021400,2895,202109031445,2902,1,-70,30,-240,-2894.57,,,125,203
DCE.c.HOT,LONG,202109030945,2494,202109031450,2490,1,-40,20,-70,-2938.59,,,170,204
DCE.y.HOT,LONG,202109022300,8942,202109032105,9152,1,2100,2620,-200,-843.82,,,161,207
DCE.c.HOT,LONG,202109031115,2487,202109032105,2491,1,40,80,0,-805.03,,,185,207
DCE.c.HOT,LONG,202109031340,2491,202109032115,2487,1,-40,50,-80,-849.96,,,190,209
DCE.cs.HOT,SHORT,202109022245,2903,202109032140,2890,1,130,210,-50,-722.68,,,158,214
DCE.c.HOT,LONG,202109031355,2492,202109032145,2481,1,-110,40,-160,-833.89,,,193,215
DCE.m.HOT,LONG,202109031055,3488,202109032200,3485,1,-30,110,-70,-868.12,,,181,218
DCE.c.HOT,LONG,202109031420,2494,202109032205,2481,1,-130,20,-180,-1000.84,,,198,219
DCE.m.HOT,LONG,202109031350,3495,202109032210,3482,1,-130,40,-170,-1132.35,,,192,220
DCE.y.HOT,LONG,202109031130,9130,202109032215,9150,1,200,740,-80,-936.37,,,188,221
DCE.c.HOT,LONG,202109031455,2492,202109032230,2480,1,-120,40,-160,-1061.3,,,205,224
DCE.cs.HOT,SHORT,202109030945,2897,202109032235,2883,1,140,190,-110,-924.02,,,170,225
DCE.y.HOT,LONG,202109031355,9176,202109032245,9138,1,-380,280,-540,-1308.04,,,193,227
DCE.c.HOT,LONG,202109032110,2488,202109032245,2476,1,-120,10,-120,-1428.04,,,208,227
DCE.y.HOT,LONG,202109031420,9188,202109060905,9148,1,-400,140,-700,-1834.27,,,198,231
DCE.c.HOT,LONG,202109032120,2486,202109060905,2473,1,-130,0,-130,-1964.27,,,210,231
DCE.c.HOT,LONG,202109032150,2483,202109060915,2463,1,-200,20,-210,-2167.99,,,216,233
DCE.cs.HOT,SHORT,202109031115,2900,202109060925,2882,1,180,330,-80,-1990.71,,,185,235
DCE.c.HOT,LONG,202109032220,2479,202109060930,2466,1,-130,10,-170,-2120.71,,,222,236
DCE.y.HOT,LONG,202109031450,9156,202109060950,9110,1,-460,460,-540,-2585.94,,,204,240
DCE.cs.HOT,SHORT,202109031350,2904,202109061055,2882,1,220,370,-30,-2369.96,,,192,250
DCE.c.HOT,LONG,202109032235,2477,202109061100,2464,1,-130,10,-150,-2499.96,,,225,251
DCE.m.HOT,LONG,202109031420,3491,202109061105,3472,1,-190,80,-290,-2692.98,,,198,252
DCE.y.HOT,LONG,202109032110,9150,202109061115,9166,1,160,520,-520,-2535.7,,,208,254
DCE.c.HOT,LONG,202109032255,2475,202109061130,2463,1,-120,20,-130,-2658.21,,,229,257
DCE.y.HOT,LONG,202109032220,9156,202109061345,9164,1,80,400,-580,-2579.42,,,222,260
DCE.c.HOT,LONG,202109060910,2467,202109061345,2463,1,-40,20,-60,-2619.42,,,232,260
DCE.cs.HOT,SHORT,202109031450,2903,202109061345,2873,1,300,360,-20,-2320.93,,,204,260
DCE.m.HOT,LONG,202109031430,3486,202109061350,3485,1,-10,130,-240,-2332.44,,,200,261
DCE.c.HOT,LONG,202109060920,2464,202109061355,2462,1,-20,50,-30,-2359.18,,,234,262
DCE.m.HOT,LONG,202109031450,3486,202109061405,3487,1,10,130,-240,-2351.9,,,204,264
DCE.m.HOT,LONG,202109032205,3482,202109061420,3486,1,40,80,-200,-2313.41,,,219,267
DCE.c.HOT,LONG,202109060935,2465,202109061420,2460,1,-50,40,-60,-2363.41,,,237,267
DCE.m.HOT,LONG,202109032215,3475,202109061425,3485,1,100,150,-130,-2263.41,,,221,268
DCE.m.HOT,LONG,202109061110,3471,202109061440,3485,1,140,190,-30,-2127.64,,,253,271
DCE.y.HOT,LONG,202109032250,9144,202109061440,9190,1,460,520,-460,-1667.64,,,228,271
DCE.m.HOT,LONG,202109061355,3484,202109061450,3484,1,0,50,-20,-1671.66,,,262,273
DCE.y.HOT,LONG,202109060910,9130,202109061450,9190,1,600,680,-320,-1071.66,,,232,273
DCE.cs.HOT,SHORT,202109032145,2887,202109061450,2872,1,150,210,-30,-921.66,,,215,273
DCE.m.HOT,LONG,202109061410,3489,202109061500,3482,1,-70,0,-80,-997.19,,,265,275
DCE.y.HOT,LONG,202109061000,9116,202109062115,9162,1,460,820,-140,-541.21,,,242,278
DCE.m.HOT,LONG,202109061430,3486,202109062220,3502,1,160,180,-50,-385.23,,,269,291
DCE.c.HOT,LONG,202109061105,2465,202109062230,2462,1,-30,30,-100,-417.95,,,252,293
DCE.cs.HOT,SHORT,202109032240,2885,202109062230,2891,1,-60,190,-80,-479.46,,,226,293
DCE.y.HOT,LONG,202109061125,9146,202109062235,9174,1,280,1100,-200,-201.97,,,256,294
DCE.cs.HOT,SHORT,202109060930,2880,202109070910,2882,1,-20,140,-130,-228.71,,,236,301
DCE.m.HOT,LONG,202109061430,3486,202109070920,3487,1,10,360,-100,-221.73,,,269,303
DCE.y.HOT,LONG,202109061350,9160,202109070925,9140,1,-200,960,-360,-425.75,,,261,304
DCE.cs.HOT,SHORT,202109061100,2880,202109070925,2877,1,30,140,-130,-397.26,,,251,304
DCE.cs.HOT,SHORT,202109061350,2875,202109070945,2879,1,-40,90,-180,-442.79,,,261,308
DCE.m.HOT,LONG,202109061445,3484,202109070950,3505,1,210,230,-30,-234.3,,,272,309
DCE.y.HOT,LONG,202109061445,9186,202109070950,9156,1,-300,700,-620,-536.81,,,272,309
DCE.cs.HOT,SHORT,202109061455,2870,202109071005,2873,1,-30,40,-230,-573.85,,,274,312
DCE.m.HOT,LONG,202109061455,3484,202109071010,3513,1,290,340,-30,-285.36,,,274,313
DCE.c.HOT,LONG,202109061335,2462,202109071010,2465,1,30,60,-70,-256.57,,,258,313
DCE.cs.HOT,SHORT,202109062235,2888,202109071035,2873,1,150,180,-30,-110.8,,,294,315
DCE.cs.HOT,SHORT,202109070915,2881,202109071050,2872,1,90,110,-30,-22.31,,,302,318
DCE.c.HOT,LONG,202109061350,2464,202109071105,2462,1,-20,40,-90,-45.03,,,261,321
DCE.cs.HOT,SHORT,202109070935,2879,202109071120,2873,1,60,90,-20,13.76,,,306,324
DCE.y.HOT,LONG,202109061455,9168,202109071345,9170,1,20,880,-440,29.74,,,274,329
DCE.c.HOT,LONG,202109061400,2462,202109071355,2462,1,0,60,-70,26.02,,,263,331
DCE.y.HOT,LONG,202109062120,9148,202109071410,9188,1,400,1080,-240,424.81,,,279,334
DCE.cs.HOT,SHORT,202109070950,2879,202109071415,2872,1,70,90,-10,492.3,,,309,335
DCE.y.HOT,LONG,202109062240,9172,202109071420,9196,1,240,400,-480,732.3,,,295,336
DCE.m.HOT,LONG,202109062105,3486,202109071430,3527,1,410,470,-50,1138.28,,,276,338
DCE.c.HOT,LONG,202109061425,2464,202109071430,2462,1,-20,40,-90,1117.07,,,268,338
DCE.m.HOT,LONG,202109062225,3505,202109071455,3526,1,210,280,-220,1324.35,,,292,343
DCE.c.HOT,LONG,202109062235,2461,202109071500,2461,1,0,70,-30,1324.35,,,294,344
DCE.cs.HOT,SHORT,202109071010,2872,202109072105,2864,1,80,50,-50,1402.84,,,313,345
DCE.y.HOT,LONG,202109070930,9146,202109072115,9224,1,780,900,-100,2176.1,,,305,347
DCE.y.HOT,LONG,202109070955,9150,202109072125,9196,1,460,940,-140,2631.08,,,310,349
DCE.c.HOT,LONG,202109071015,2464,202109072125,2459,1,-50,20,-120,2579.87,,,314,349
DCE.c.HOT,LONG,202109071110,2463,202109072150,2471,1,80,80,-110,2654.94,,,322,354
DCE.y.HOT,LONG,202109071350,9170,202109072200,9178,1,80,740,-60,2731.22,,,330,356
DCE.cs.HOT,SHORT,202109071040,2874,202109072200,2851,1,230,370,-30,2959.71,,,316,356
DCE.m.HOT,LONG,202109070925,3487,202109072205,3505,1,180,460,-10,3138.2,,,304,357
DCE.y.HOT,LONG,202109071415,9192,202109072210,9166,1,-260,520,-360,2870.16,,,335,358
DCE.cs.HOT,SHORT,202109071055,2873,202109072215,2861,1,120,360,-40,2986.14,,,319,359
DCE.m.HOT,LONG,202109071000,3513,202109072220,3511,1,-20,200,-100,2964.63,,,311,360
DCE.cs.HOT,SHORT,202109071125,2873,202109072235,2851,1,220,360,-40,3180.1,,,325,363
DCE.c.HOT,LONG,202109071400,2463,202109072255,2478,1,150,230,-110,3327.38,,,332,367
DCE.cs.HOT,SHORT,202109071420,2872,202109080915,2843,1,290,350,-20,3614.66,,,336,371
DCE.c.HOT,LONG,202109071435,2462,202109080920,2478,1,160,240,-100,3773.45,,,339,372
DCE.m.HOT,LONG,202109071015,3512,202109080935,3507,1,-50,210,-160,3719.22,,,314,375
DCE.cs.HOT,SHORT,202109072110,2851,202109080940,2843,1,80,140,-110,3797.71,,,346,376
DCE.m.HOT,LONG,202109071435,3526,202109080950,3511,1,-150,30,-300,3644.69,,,339,378
DCE.y.HOT,LONG,202109071425,9206,202109081005,9184,1,-220,380,-1260,3420.67,,,337,381
DCE.cs.HOT,SHORT,202109072205,2858,202109081005,2845,1,130,210,-40,3550.67,,,357,381
DCE.m.HOT,LONG,202109072110,3517,202109081015,3509,1,-80,100,-210,3470.67,,,346,383
DCE.c.HOT,LONG,202109072110,2452,202109081015,2473,1,210,340,0,3678.16,,,346,383
DCE.cs.HOT,SHORT,202109072225,2853,202109081040,2845,1,80,160,-40,3753.93,,,361,385
DCE.y.HOT,LONG,202109072120,9226,202109081045,9174,1,-520,0,-1460,3233.93,,,348,386
DCE.cs.HOT,SHORT,202109072240,2851,202109081050,2840,1,110,140,-60,3339.91,,,364,387
DCE.y.HOT,LONG,202109072130,9204,202109081055,9192,1,-120,100,-1240,3219.91,,,350,388
DCE.c.HOT,LONG,202109072130,2458,202109081110,2475,1,170,280,-10,3385.89,,,350,391
DCE.cs.HOT,SHORT,202109080920,2842,202109081110,2841,1,10,50,-70,3395.89,,,372,391
DCE.c.HOT,LONG,202109072155,2474,202109081120,2477,1,30,120,-30,3423.17,,,355,393
DCE.cs.HOT,SHORT,202109080945,2842,202109081125,2841,1,10,50,-70,3431.96,,,377,394
DCE.y.HOT,LONG,202109072205,9180,202109081130,9170,1,-100,420,-1000,3331.96,,,357,395
DCE.cs.HOT,SHORT,202109081015,2846,202109081335,2838,1,80,90,-20,3407.94,,,383,396
DCE.m.HOT,LONG,202109072210,3508,202109081350,3506,1,-20,80,-120,3386.43,,,358,399
DCE.m.HOT,LONG,202109072225,3508,202109081400,3503,1,-50,80,-120,3334.92,,,361,401
DCE.c.HOT,LONG,202109072300,2479,202109081405,2466,1,-130,20,-140,3203.41,,,368,402
DCE.m.HOT,LONG,202109080940,3511,202109081410,3502,1,-90,50,-130,3113.41,,,376,403
DCE.y.HOT,LONG,202109072215,9168,202109081415,9182,1,140,540,-880,3252.2,,,359,404
DCE.cs.HOT,SHORT,202109081045,2841,202109081450,2831,1,100,170,-10,3348.18,,,386,411
DCE.y.HOT,LONG,202109081015,9180,202109081500,9184,1,40,420,-260,3386.67,,,383,413
DCE.cs.HOT,SHORT,202109081055,2839,202109081500,2834,1,50,150,-30,3436.67,,,388,413
DCE.c.HOT,LONG,202109080930,2474,202109082110,2457,1,-170,30,-180,3262.95,,,374,415
DCE.m.HOT,LONG,202109080955,3514,202109082125,3493,1,-210,10,-300,3048.72,,,379,418
DCE.y.HOT,LONG,202109081050,9190,202109082125,9210,1,200,980,-300,3246.21,,,387,418
DCE.cs.HOT,SHORT,202109081115,2840,202109082130,2835,1,50,160,-20,3290.68,,,392,419
DCE.m.HOT,LONG,202109081035,3508,202109082135,3498,1,-100,50,-240,3189.17,,,384,420
DCE.c.HOT,LONG,202109081035,2476,202109082140,2465,1,-110,10,-210,3074.94,,,384,421
DCE.cs.HOT,SHORT,202109081130,2840,202109082150,2837,1,30,160,-10,3102.22,,,395,423
DCE.c.HOT,LONG,202109081115,2475,202109082155,2466,1,-90,20,-200,3011.01,,,392,424
DCE.m.HOT,LONG,202109081355,3503,202109082200,3485,1,-180,20,-220,2827.99,,,400,425
DCE.cs.HOT,SHORT,202109081340,2837,202109082205,2837,1,-0,130,-40,2823.76,,,397,426
DCE.y.HOT,LONG,202109081100,9204,202109082220,9180,1,-240,840,-600,2579.74,,,389,429
DCE.cs.HOT,SHORT,202109081455,2833,202109082230,2838,1,-50,80,-100,2525.72,,,412,431
DCE.y.HOT,LONG,202109081335,9172,202109082235,9152,1,-200,1160,-280,2323.21,,,396,432
DCE.y.HOT,LONG,202109081420,9196,202109082245,9146,1,-500,920,-600,1816.68,,,405,434
DCE.cs.HOT,SHORT,202109082110,2826,202109090905,2836,1,-100,10,-170,1714.17,,,415,438
DCE.y.HOT,LONG,202109082105,9280,202109090910,9132,1,-1480,80,-1720,234.17,,,414,439
DCE.m.HOT,LONG,202109081405,3502,202109090930,3469,1,-330,0,-340,-101.36,,,402,443
DCE.y.HOT,LONG,202109082130,9216,202109090950,9134,1,-820,20,-1160,-922.87,,,419,447
DCE.c.HOT,LONG,202109081125,2475,202109090950,2461,1,-140,20,-200,-1064.08,,,394,447
DCE.c.HOT,LONG,202109081410,2464,202109091000,2459,1,-50,50,-90,-1119.01,,,403,449
DCE.m.HOT,LONG,202109081420,3496,202109091005,3470,1,-260,40,-300,-1380.52,,,405,450
DCE.c.HOT,LONG,202109082115,2459,202109091015,2455,1,-40,100,-50,-1423.24,,,416,452
DCE.cs.HOT,SHORT,202109082135,2840,202109091015,2827,1,130,160,-30,-1293.24,,,420,452
DCE.m.HOT,LONG,202109082130,3494,202109091040,3476,1,-180,50,-280,-1475.96,,,419,454
DCE.c.HOT,LONG,202109082145,2467,202109091045,2457,1,-100,20,-140,-1575.96,,,422,455
DCE.y.HOT,LONG,202109082225,9162,202109091105,9132,1,-300,340,-620,-1878.68,,,430,459
DCE.c.HOT,LONG,202109082200,2467,202109091125,2454,1,-130,20,-170,-2011.19,,,425,463
DCE.cs.HOT,SHORT,202109082155,2836,202109091350,2837,1,-10,120,-130,-2022.4,,,424,468
DCE.y.HOT,LONG,202109082240,9154,202109091355,9140,1,-140,420,-1020,-2162.4,,,433,469
DCE.y.HOT,LONG,202109082250,9156,202109091405,9152,1,-40,400,-1040,-2206.42,,,435,471
DCE.c.HOT,LONG,202109090955,2460,202109091405,2453,1,-70,0,-100,-2276.42,,,448,471
DCE.m.HOT,LONG,202109082140,3492,202109091410,3467,1,-250,40,-270,-2526.42,,,421,472
DCE.cs.HOT,SHORT,202109082210,2841,202109091420,2838,1,30,170,-80,-2501.65,,,427,474
DCE.y.HOT,LONG,202109090915,9134,202109091430,9146,1,120,620,-820,-2383.16,,,440,476
DCE.m.HOT,LONG,202109082205,3486,202109091435,3456,1,-300,60,-310,-2683.16,,,426,477
DCE.cs.HOT,SHORT,202109082235,2837,202109091435,2838,1,-10,130,-120,-2695.67,,,432,477
DCE.c.HOT,LONG,202109091005,2455,202109091440,2461,1,60,110,-50,-2637.18,,,450,478
DCE.m.HOT,LONG,202109090935,3469,202109091500,3470,1,10,160,-180,-2629.9,,,444,482
DCE.m.HOT,LONG,202109091010,3467,202109092115,3475,1,80,180,-160,-2552.92,,,451,485
DCE.c.HOT,LONG,202109091035,2457,202109092115,2464,1,70,120,-70,-2484.13,,,453,485
DCE.cs.HOT,SHORT,202109090910,2833,202109092130,2831,1,20,90,-160,-2468.36,,,439,488
DCE.c.HOT,LONG,202109091055,2455,202109092140,2463,1,80,140,-50,-2391.08,,,457,490
DCE.m.HOT,LONG,202109091050,3483,202109092210,3472,1,-110,20,-320,-2503.8,,,456,496
DCE.cs.HOT,SHORT,202109091035,2827,202109092215,2828,1,-10,10,-220,-2515.31,,,453,497
DCE.c.HOT,LONG,202109091130,2452,202109092225,2460,1,80,170,-10,-2438.03,,,464,499
DCE.cs.HOT,SHORT,202109091355,2838,202109092235,2829,1,90,120,-30,-2352.26,,,469,501
DCE.c.HOT,LONG,202109091410,2453,202109092240,2459,1,60,160,-10,-2293.47,,,472,502
DCE.m.HOT,LONG,202109091415,3467,202109092245,3473,1,60,150,-160,-2236.49,,,473,503
DCE.y.HOT,LONG,202109091000,9170,202109092250,9142,1,-280,260,-1180,-2521.72,,,449,504
DCE.c.HOT,LONG,202109091445,2465,202109100905,2459,1,-60,40,-80,-2585.44,,,479,507
DCE.c.HOT,LONG,202109092120,2463,202109100915,2459,1,-40,30,-60,-2626.65,,,486,509
DCE.y.HOT,LONG,202109091110,9136,202109100930,9064,1,-720,420,-940,-3350.37,,,460,512
DCE.m.HOT,LONG,202109091440,3451,202109100945,3471,1,200,310,0,-3154.39,,,478,515
DCE.c.HOT,LONG,202109092145,2463,202109100945,2466,1,30,30,-60,-3124.39,,,491,515
DCE.m.HOT,LONG,202109092110,3477,202109100955,3471,1,-60,50,-190,-3187.11,,,484,517
DCE.m.HOT,LONG,202109092120,3476,202109101005,3468,1,-80,60,-180,-3268.62,,,486,519
DCE.y.HOT,LONG,202109091400,9134,202109101040,9188,1,540,620,-920,-2732.64,,,470,523
DCE.c.HOT,LONG,202109092230,2459,202109101050,2459,1,0,80,-30,-2735.15,,,500,525
DCE.y.HOT,LONG,202109091410,9140,202109101100,9142,1,20,640,-980,-2717.66,,,472,527
DCE.m.HOT,LONG,202109092225,3478,202109101120,3469,1,-90,40,-200,-2811.38,,,499,531
