code,direct,opentime,openprice,closetime,closeprice,qty,profit,maxprofit,maxloss,totalprofit,entertag,exittag,openbarno,closebarno
DCE.c.HOT,LONG,202109010905,2477,202109011110,2475,1,-20,50,-60,-5631.54,,,24,46
DCE.y.HOT,LONG,202108312135,9064,202109011125,8964,1,-1000,120,-1360,-6635.26,,,6,49
DCE.c.HOT,LONG,202109010925,2481,202109011345,2473,1,-80,10,-100,-6717.77,,,28,53
DCE.m.HOT,LONG,202108312300,3490,202109011355,3498,1,80,100,-110,-6638.98,,,23,55
DCE.c.HOT,LONG,202109011000,2478,202109011415,2466,1,-120,10,-150,-6760.49,,,35,59
DCE.m.HOT,LONG,202109010910,3490,202109011420,3493,1,30,100,-110,-6730.49,,,25,60
DCE.c.HOT,LONG,202109011035,2475,202109011425,2468,1,-70,20,-120,-6801.7,,,39,61
DCE.m.HOT,LONG,202109011005,3491,202109011435,3494,1,30,90,-60,-6774.42,,,36,63
DCE.m.HOT,LONG,202109011035,3495,202109011445,3491,1,-40,50,-100,-6815.93,,,39,65
DCE.y.HOT,LONG,202108312205,8996,202109011445,8932,1,-640,80,-720,-7455.93,,,12,65
DCE.c.HOT,LONG,202109011050,2473,202109011450,2466,1,-70,40,-100,-7529.95,,,42,66
DCE.m.HOT,LONG,202109011110,3496,202109011455,3489,1,-70,40,-90,-7599.95,,,46,67
DCE.m.HOT,LONG,202109011410,3493,202109012105,3491,1,-20,40,-60,-7624.18,,,58,69
DCE.cs.HOT,SHORT,202108312110,2827,202109012105,2875,1,-480,200,-1200,-8105.69,,,1,69
DCE.cs.HOT,SHORT,202108312125,2834,202109012120,2876,1,-420,80,-600,-8530.22,,,4,72
DCE.c.HOT,LONG,202109011115,2475,202109012135,2467,1,-80,20,-130,-8612.94,,,47,75
DCE.cs.HOT,SHORT,202108312210,2840,202109012135,2877,1,-370,20,-540,-8984.45,,,13,75
DCE.m.HOT,LONG,202109011430,3491,202109012155,3482,1,-90,60,-130,-9078.68,,,62,79
DCE.y.HOT,LONG,202108312220,8990,202109012205,8898,1,-920,60,-1040,-10002.7,,,15,81
DCE.cs.HOT,SHORT,202109011010,2864,202109012205,2879,1,-150,140,-300,-10154.2,,,37,81
DCE.cs.HOT,SHORT,202109011035,2864,202109012205,2879,1,-150,140,-300,-10305.7,,,39,81
DCE.m.HOT,LONG,202109011440,3492,202109012210,3480,1,-120,50,-160,-10427.2,,,64,82
DCE.y.HOT,LONG,202109011050,8936,202109012245,8904,1,-320,540,-500,-10756.8,,,42,89
DCE.c.HOT,LONG,202109011350,2472,202109012255,2469,1,-30,0,-100,-10790.5,,,54,91
DCE.cs.HOT,SHORT,202109012115,2873,202109020910,2875,1,-20,20,-120,-10811.7,,,71,94
DCE.y.HOT,LONG,202109011120,8962,202109020915,8874,1,-880,280,-1080,-11694.2,,,48,95
DCE.c.HOT,LONG,202109011420,2469,202109020925,2459,1,-100,30,-110,-11799.5,,,60,97
DCE.y.HOT,LONG,202109011130,8968,202109020935,8878,1,-900,220,-1180,-12702,,,50,99
DCE.c.HOT,LONG,202109011430,2467,202109020945,2460,1,-70,50,-100,-12776.9,,,62,101
DCE.m.HOT,LONG,202109011450,3493,202109020950,3468,1,-250,40,-330,-13028.4,,,66,102
DCE.cs.HOT,SHORT,202109012125,2878,202109020955,2869,1,90,130,-70,-12941.1,,,73,103
DCE.cs.HOT,SHORT,202109012140,2879,202109021005,2877,1,20,140,-60,-12922.6,,,76,105
DCE.y.HOT,LONG,202109011450,8940,202109021010,8890,1,-500,160,-900,-13425.1,,,66,106
DCE.m.HOT,LONG,202109011500,3492,202109021035,3474,1,-180,50,-320,-13610.7,,,68,108
DCE.c.HOT,LONG,202109011455,2465,202109021035,2466,1,10,70,-80,-13601.9,,,67,108
DCE.cs.HOT,SHORT,202109012210,2880,202109021035,2880,1,-0,150,-50,-13601.9,,,82,108
DCE.m.HOT,LONG,202109012110,3492,202109021050,3475,1,-170,40,-320,-13776.1,,,70,111
DCE.c.HOT,LONG,202109012140,2468,202109021105,2467,1,-10,30,-110,-13787.6,,,76,114
DCE.cs.HOT,SHORT,202109012210,2880,202109021105,2880,1,-0,300,-100,-13787.6,,,82,114
DCE.y.HOT,LONG,202109012210,8906,202109021110,8936,1,300,340,-560,-13487.6,,,82,115
DCE.cs.HOT,SHORT,202109020915,2871,202109021120,2885,1,-140,60,-140,-13632.9,,,95,117
DCE.cs.HOT,SHORT,202109021000,2876,202109021335,2888,1,-120,20,-140,-13754.4,,,104,120
DCE.m.HOT,LONG,202109012200,3479,202109021345,3489,1,100,170,-190,-13655.9,,,80,122
DCE.y.HOT,LONG,202109012250,8902,202109021350,8932,1,300,540,-520,-13355.9,,,90,123
DCE.m.HOT,LONG,202109012215,3482,202109021400,3486,1,40,140,-220,-13317.4,,,83,125
DCE.c.HOT,LONG,202109012300,2469,202109021405,2492,1,230,240,-120,-13091.4,,,92,126
DCE.y.HOT,LONG,202109020920,8864,202109021415,8936,1,720,920,-140,-12372.6,,,96,128
DCE.m.HOT,LONG,202109020955,3467,202109021430,3513,1,460,470,-20,-11915.1,,,103,131
DCE.y.HOT,LONG,202109020940,8868,202109021430,8952,1,840,920,-100,-11075.1,,,100,131
DCE.m.HOT,LONG,202109021040,3476,202109021440,3513,1,370,440,-40,-10706.6,,,109,133
DCE.y.HOT,LONG,202109021015,8912,202109021450,8944,1,320,560,-100,-10390.6,,,107,135
DCE.c.HOT,LONG,202109020935,2461,202109021450,2500,1,390,490,-20,-10000.6,,,99,135
DCE.cs.HOT,SHORT,202109021010,2879,202109021455,2910,1,-310,40,-400,-10314.4,,,106,136
DCE.y.HOT,LONG,202109021115,8928,202109022105,8964,1,360,400,-240,-9958.39,,,116,138
DCE.cs.HOT,SHORT,202109021040,2876,202109022105,2900,1,-240,10,-430,-10199.9,,,109,138
DCE.cs.HOT,SHORT,202109021110,2879,202109022115,2904,1,-250,10,-400,-10455.4,,,115,140
DCE.c.HOT,LONG,202109020950,2459,202109022120,2498,1,390,510,0,-10066.6,,,102,141
DCE.m.HOT,LONG,202109021055,3484,202109022205,3501,1,170,360,-40,-9900.87,,,112,150
DCE.y.HOT,LONG,202109021400,8932,202109022210,8928,1,-40,660,-220,-9944.89,,,125,151
DCE.m.HOT,LONG,202109021355,3488,202109022215,3503,1,150,320,-30,-9796.4,,,124,152
DCE.c.HOT,LONG,202109021040,2463,202109022215,2494,1,310,470,0,-9490.12,,,109,152
DCE.cs.HOT,SHORT,202109021125,2887,202109022215,2903,1,-160,20,-320,-9651.63,,,118,152
DCE.c.HOT,LONG,202109021115,2466,202109022225,2494,1,280,440,0,-9377.07,,,116,154
DCE.m.HOT,LONG,202109021405,3489,202109022230,3502,1,130,310,-10,-9248.58,,,126,155
DCE.c.HOT,LONG,202109021410,2495,202109022235,2495,1,0,150,-70,-9252.51,,,127,156
DCE.y.HOT,LONG,202109021420,8942,202109030905,8950,1,80,560,-320,-9176.23,,,129,162
DCE.c.HOT,LONG,202109021455,2500,202109030925,2493,1,-70,10,-120,-9249.95,,,136,166
DCE.cs.HOT,SHORT,202109021340,2890,202109030950,2898,1,-80,0,-290,-9332.67,,,121,171
DCE.y.HOT,LONG,202109021440,8962,202109030955,8940,1,-220,360,-520,-9555.18,,,133,172
DCE.c.HOT,LONG,202109022125,2497,202109031000,2493,1,-40,20,-50,-9599.2,,,142,173
DCE.cs.HOT,SHORT,202109021500,2907,202109031005,2899,1,80,130,-40,-9521.92,,,137,174
DCE.cs.HOT,SHORT,202109022110,2899,202109031015,2901,1,-20,50,-70,-9543.43,,,139,176
DCE.c.HOT,LONG,202109022220,2492,202109031040,2493,1,10,70,-40,-9534.94,,,153,178
DCE.cs.HOT,SHORT,202109022120,2900,202109031045,2900,1,-0,60,-60,-9536.15,,,141,179
DCE.c.HOT,LONG,202109022230,2495,202109031055,2491,1,-40,40,-70,-9577.66,,,155,181
DCE.y.HOT,LONG,202109021455,8930,202109031100,9090,1,1600,1840,-200,-7980.17,,,136,182
DCE.m.HOT,LONG,202109021435,3518,202109031105,3492,1,-260,20,-340,-8242.89,,,132,183
DCE.cs.HOT,SHORT,202109022220,2899,202109031105,2900,1,-10,30,-70,-8252.89,,,153,183
DCE.c.HOT,LONG,202109022240,2494,202109031110,2489,1,-50,50,-60,-8306.91,,,157,184
DCE.y.HOT,LONG,202109022110,8978,202109031120,9130,1,1520,1560,-580,-6788.42,,,139,186
DCE.m.HOT,LONG,202109021445,3510,202109031340,3490,1,-200,20,-260,-6993.65,,,134,190
DCE.y.HOT,LONG,202109022215,8946,202109031345,9166,1,2200,2280,-240,-4795.16,,,152,191
DCE.y.HOT,LONG,202109030910,8950,202109031355,9176,1,2260,2280,-280,-2537.67,,,163,193
DCE.cs.HOT,SHORT,202109030955,2901,202109031355,2906,1,-50,50,-70,-2587.67,,,172,193
DCE.m.HOT,LONG,202109022210,3499,202109031410,3491,1,-80,100,-150,-2671.69,,,151,196
DCE.c.HOT,LONG,202109030930,2493,202109031410,2492,1,-10,30,-60,-2681.69,,,167,196
DCE.c.HOT,LONG,202109031005,2493,202109031420,2494,1,10,20,-60,-2674.41,,,174,198
DCE.m.HOT,LONG,202109022220,3506,202109031430,3486,1,-200,30,-220,-2875.62,,,153,200
DCE.m.HOT,LONG,202109022235,3504,202109031440,3487,1,-170,30,-200,-3047.13,,,156,202
DCE.c.HOT,LONG,202109031045,2493,202109031440,2489,1,-40,20,-60,-3087.13,,,179,202
DCE.c.HOT,LONG,202109031100,2490,202109031455,2492,1,20,50,-30,-3069.85,,,182,205
DCE.cs.HOT,SHORT,202109031010,2901,202109031455,2903,1,-20,40,-70,-3089.85,,,175,205
DCE.m.HOT,LONG,202109031110,3498,202109032105,3489,1,-90,0,-130,-3184.08,,,184,207
DCE.y.HOT,LONG,202109031000,8936,202109032105,9152,1,2160,2680,-140,-1026.59,,,173,207
DCE.cs.HOT,SHORT,202109031035,2900,202109032105,2895,1,50,30,-80,-978.1,,,177,207
DCE.y.HOT,LONG,202109031110,9116,202109032120,9162,1,460,880,0,-526.14,,,184,210
DCE.y.HOT,LONG,202109031125,9134,202109032135,9168,1,340,700,-120,-191.16,,,187,213
DCE.c.HOT,LONG,202109031120,2488,202109032210,2477,1,-110,80,-120,-304.88,,,186,220
DCE.cs.HOT,SHORT,202109031050,2900,202109032215,2882,1,180,220,-80,-127.6,,,180,221
DCE.c.HOT,LONG,202109031415,2494,202109032220,2479,1,-150,20,-180,-278.81,,,197,222
DCE.cs.HOT,SHORT,202109031110,2900,202109032225,2884,1,160,220,-80,-123.04,,,184,223
DCE.cs.HOT,SHORT,202109031400,2905,202109032240,2885,1,200,270,-10,73.94,,,194,226
DCE.c.HOT,LONG,202109031425,2492,202109032245,2476,1,-160,40,-160,-87.27,,,199,227
DCE.cs.HOT,SHORT,202109031500,2902,202109032250,2884,1,180,240,-30,88.5,,,206,228
DCE.m.HOT,LONG,202109031345,3492,202109032300,3475,1,-170,70,-210,-84.52,,,191,230
DCE.cs.HOT,SHORT,202109032110,2897,202109060915,2869,1,280,300,0,193.97,,,208,233
DCE.y.HOT,LONG,202109031350,9168,202109060920,9126,1,-420,360,-620,-228.54,,,192,234
DCE.c.HOT,LONG,202109031445,2490,202109060925,2466,1,-240,60,-280,-471.26,,,203,235
DCE.cs.HOT,SHORT,202109032220,2882,202109060930,2880,1,20,150,-50,-454.98,,,222,236
DCE.y.HOT,LONG,202109031400,9176,202109060935,9132,1,-440,280,-700,-897.49,,,194,237
DCE.m.HOT,LONG,202109031415,3491,202109060940,3478,1,-130,80,-200,-1030.51,,,197,238
DCE.m.HOT,LONG,202109031435,3487,202109060950,3468,1,-190,120,-250,-1226.04,,,201,240
DCE.y.HOT,LONG,202109032110,9150,202109060950,9110,1,-400,520,-480,-1626.04,,,208,240
DCE.c.HOT,LONG,202109031500,2492,202109060950,2466,1,-260,40,-300,-1887.25,,,206,240
DCE.cs.HOT,SHORT,202109032230,2885,202109061000,2882,1,30,180,-10,-1862.48,,,224,242
DCE.c.HOT,LONG,202109032215,2476,202109061005,2467,1,-90,40,-140,-1952.48,,,221,243
DCE.c.HOT,LONG,202109032225,2480,202109061015,2468,1,-120,0,-180,-2075.2,,,223,245
DCE.cs.HOT,SHORT,202109032245,2885,202109061035,2880,1,50,180,-10,-2026.41,,,227,246
DCE.y.HOT,LONG,202109032125,9168,202109061040,9130,1,-380,340,-700,-2406.41,,,211,247
DCE.y.HOT,LONG,202109032140,9170,202109061055,9118,1,-520,320,-720,-2930.43,,,214,250
DCE.c.HOT,LONG,202109032250,2476,202109061055,2465,1,-110,10,-140,-3040.43,,,228,250
DCE.m.HOT,LONG,202109031445,3486,202109061100,3473,1,-130,130,-240,-3171.94,,,203,251
DCE.cs.HOT,SHORT,202109032255,2882,202109061120,2877,1,50,150,-40,-3127.17,,,229,255
DCE.c.HOT,LONG,202109060930,2466,202109061125,2463,1,-30,30,-40,-3157.17,,,236,256
DCE.m.HOT,LONG,202109032110,3496,202109061130,3473,1,-230,0,-340,-3388.68,,,208,257
DCE.m.HOT,LONG,202109060910,3489,202109061345,3489,1,0,10,-270,-3391.4,,,232,260
DCE.c.HOT,LONG,202109060955,2467,202109061345,2463,1,-40,20,-60,-3431.4,,,241,260
DCE.c.HOT,LONG,202109061010,2468,202109061405,2461,1,-70,10,-70,-3504.12,,,244,264
DCE.cs.HOT,SHORT,202109060920,2872,202109061405,2871,1,10,20,-140,-3494.12,,,234,264
DCE.m.HOT,LONG,202109060945,3466,202109061410,3489,1,230,240,-40,-3264.12,,,239,265
DCE.y.HOT,LONG,202109060930,9108,202109061420,9160,1,520,880,-100,-2748.35,,,236,267
DCE.cs.HOT,SHORT,202109060935,2882,202109061420,2869,1,130,160,-20,-2618.35,,,237,267
DCE.cs.HOT,SHORT,202109061005,2882,202109061420,2869,1,130,160,-20,-2488.35,,,243,267
DCE.c.HOT,LONG,202109061035,2468,202109061425,2464,1,-40,0,-90,-2530.86,,,246,268
DCE.m.HOT,LONG,202109060955,3467,202109061445,3484,1,170,230,-30,-2365.09,,,241,272
DCE.c.HOT,LONG,202109061105,2465,202109061455,2463,1,-20,10,-60,-2386.6,,,252,274
DCE.cs.HOT,SHORT,202109061040,2877,202109061455,2870,1,70,110,-70,-2316.6,,,247,274
DCE.m.HOT,LONG,202109061105,3472,202109062110,3483,1,110,180,-40,-2210.83,,,252,277
DCE.c.HOT,LONG,202109061130,2463,202109062125,2463,1,0,30,-80,-2213.55,,,257,280
DCE.cs.HOT,SHORT,202109061125,2879,202109062130,2878,1,10,130,-40,-2206.27,,,256,281
DCE.m.HOT,LONG,202109061340,3487,202109062135,3488,1,10,30,-60,-2197.78,,,259,282
DCE.cs.HOT,SHORT,202109061410,2867,202109062150,2883,1,-160,10,-170,-2362.31,,,265,285
DCE.c.HOT,LONG,202109061350,2464,202109062200,2465,1,10,40,-90,-2355.03,,,261,287
DCE.y.HOT,LONG,202109060940,9120,202109062205,9212,1,920,1360,-220,-1437.54,,,238,288
DCE.c.HOT,LONG,202109061410,2461,202109062210,2463,1,20,70,-60,-1422.47,,,265,289
DCE.m.HOT,LONG,202109061350,3485,202109062215,3496,1,110,110,-40,-1313.98,,,261,290
DCE.cs.HOT,SHORT,202109061425,2877,202109062235,2888,1,-110,110,-160,-1428.21,,,268,294
DCE.c.HOT,LONG,202109061430,2462,202109062240,2461,1,-10,60,-70,-1439.42,,,269,295
DCE.m.HOT,LONG,202109061415,3486,202109070920,3487,1,10,210,-50,-1433.65,,,266,303
DCE.y.HOT,LONG,202109060955,9108,202109070935,9162,1,540,1480,-100,-897.67,,,241,306
DCE.c.HOT,LONG,202109061500,2461,202109070935,2464,1,30,70,-60,-868.88,,,275,306
DCE.cs.HOT,SHORT,202109061425,2877,202109070945,2879,1,-20,220,-320,-894.11,,,268,308
DCE.m.HOT,LONG,202109061450,3484,202109070950,3505,1,210,230,-30,-685.62,,,273,309
DCE.c.HOT,LONG,202109062130,2464,202109070955,2466,1,20,40,-60,-667.13,,,281,310
DCE.c.HOT,LONG,202109062205,2462,202109071005,2464,1,20,60,-40,-649.85,,,288,312
DCE.m.HOT,LONG,202109062115,3483,202109071015,3512,1,290,350,-10,-361.06,,,278,314
DCE.m.HOT,LONG,202109062140,3485,202109071040,3517,1,320,330,-20,-42.57,,,283,316
DCE.c.HOT,LONG,202109062215,2463,202109071045,2464,1,10,50,-50,-32.57,,,290,317
DCE.cs.HOT,SHORT,202109061500,2871,202109071045,2874,1,-30,50,-220,-64.08,,,275,317
DCE.c.HOT,LONG,202109062245,2460,202109071055,2463,1,30,80,-20,-38.31,,,296,319
DCE.cs.HOT,SHORT,202109062140,2881,202109071055,2873,1,80,110,-120,41.69,,,283,319
DCE.c.HOT,LONG,202109070940,2465,202109071110,2463,1,-20,30,-40,18.97,,,307,322
DCE.c.HOT,LONG,202109071000,2466,202109071120,2461,1,-50,0,-50,-32.24,,,311,324
DCE.m.HOT,LONG,202109062220,3502,202109071125,3518,1,160,180,-190,127.76,,,291,325
DCE.c.HOT,LONG,202109071010,2465,202109071130,2463,1,-20,10,-40,106.55,,,313,326
DCE.y.HOT,LONG,202109061045,9112,202109071335,9186,1,740,1440,-100,842.53,,,248,327
DCE.cs.HOT,SHORT,202109062155,2885,202109071340,2875,1,100,150,-80,938.81,,,286,328
DCE.m.HOT,LONG,202109070925,3487,202109071400,3520,1,330,340,-10,1267.3,,,304,332
DCE.cs.HOT,SHORT,202109062245,2890,202109071400,2874,1,160,200,0,1427.3,,,296,332
DCE.y.HOT,LONG,202109061105,9182,202109071405,9188,1,60,740,-580,1483.28,,,252,333
DCE.m.HOT,LONG,202109070955,3504,202109071410,3523,1,190,200,0,1671.77,,,310,334
DCE.c.HOT,LONG,202109071050,2463,202109071415,2462,1,-10,20,-30,1657.75,,,318,335
DCE.y.HOT,LONG,202109061425,9170,202109071420,9196,1,260,860,-460,1915.24,,,268,336
DCE.cs.HOT,SHORT,202109070955,2879,202109071420,2872,1,70,90,0,1984.03,,,310,336
DCE.c.HOT,LONG,202109071100,2462,202109071425,2461,1,-10,30,-20,1974.03,,,320,337
DCE.m.HOT,LONG,202109071035,3511,202109071430,3527,1,160,220,0,2132.52,,,315,338
DCE.m.HOT,LONG,202109071050,3513,202109071440,3524,1,110,200,-10,2237.29,,,318,340
DCE.y.HOT,LONG,202109062210,9212,202109071440,9216,1,40,240,-880,2277.29,,,289,340
DCE.cs.HOT,SHORT,202109071050,2872,202109071445,2873,1,-10,30,-50,2264.78,,,318,341
DCE.c.HOT,LONG,202109071115,2463,202109071450,2463,1,0,20,-30,2263.27,,,323,342
DCE.y.HOT,LONG,202109070940,9158,202109071455,9198,1,400,780,-220,2661.76,,,307,343
DCE.y.HOT,LONG,202109071340,9200,202109072105,9206,1,60,360,-360,2715.53,,,328,345
DCE.c.HOT,LONG,202109071125,2463,202109072120,2457,1,-60,20,-110,2651.81,,,325,348
DCE.m.HOT,LONG,202109071335,3516,202109072125,3518,1,20,170,-30,2670.3,,,327,349
DCE.cs.HOT,SHORT,202109071100,2871,202109072125,2843,1,280,340,-60,2947.58,,,320,349
DCE.y.HOT,LONG,202109071410,9188,202109072135,9202,1,140,560,-40,3083.56,,,334,351
DCE.c.HOT,LONG,202109071335,2464,202109072135,2466,1,20,20,-120,3102.35,,,327,351
DCE.m.HOT,LONG,202109071405,3522,202109072145,3511,1,-110,110,-120,2985.61,,,333,353
DCE.cs.HOT,SHORT,202109071350,2872,202109072155,2852,1,200,350,-30,3184.1,,,330,355
DCE.c.HOT,LONG,202109071420,2463,202109072210,2483,1,200,210,-110,3379.87,,,336,358
DCE.y.HOT,LONG,202109071430,9222,202109072225,9174,1,-480,220,-660,2896.15,,,338,361
DCE.c.HOT,LONG,202109071430,2462,202109072240,2475,1,130,240,-100,3022.43,,,338,364
DCE.cs.HOT,SHORT,202109071405,2872,202109072250,2853,1,190,350,-20,3209.71,,,333,366
DCE.y.HOT,LONG,202109071445,9220,202109072300,9152,1,-680,240,-1120,2525.69,,,341,368
DCE.cs.HOT,SHORT,202109071425,2871,202109072300,2856,1,150,340,-30,2674.18,,,337,368
DCE.m.HOT,LONG,202109071415,3527,202109080930,3507,1,-200,60,-310,2468.65,,,335,374
DCE.y.HOT,LONG,202109071500,9198,202109080930,9116,1,-820,460,-1180,1646.14,,,344,374
DCE.y.HOT,LONG,202109072110,9196,202109080950,9168,1,-280,480,-1160,1362.12,,,346,378
DCE.c.HOT,LONG,202109071455,2462,202109080955,2475,1,130,240,-100,1488.4,,,343,379
DCE.m.HOT,LONG,202109071435,3526,202109081010,3510,1,-160,30,-300,1325.68,,,339,382
DCE.cs.HOT,SHORT,202109071450,2873,202109081040,2845,1,280,360,-10,1602.66,,,342,385
DCE.c.HOT,LONG,202109072125,2459,202109081100,2473,1,140,270,-20,1741.15,,,349,389
DCE.cs.HOT,SHORT,202109072135,2846,202109081105,2841,1,50,90,-160,1789.94,,,351,390
DCE.c.HOT,LONG,202109072140,2467,202109081110,2475,1,80,190,-20,1869.94,,,352,391
DCE.y.HOT,LONG,202109072140,9180,202109081115,9182,1,20,420,-1000,1888.43,,,352,392
DCE.y.HOT,LONG,202109072230,9178,202109081115,9182,1,40,440,-980,1928.43,,,362,392
DCE.y.HOT,LONG,202109080905,9090,202109081125,9188,1,980,1320,-100,2902.2,,,369,394
DCE.c.HOT,LONG,202109072215,2485,202109081335,2473,1,-120,10,-140,2779.69,,,359,396
DCE.y.HOT,LONG,202109080935,9122,202109081340,9184,1,620,1000,0,3399.69,,,375,397
DCE.c.HOT,LONG,202109072250,2476,202109081345,2471,1,-50,50,-50,3348.48,,,366,398
DCE.y.HOT,LONG,202109080955,9174,202109081410,9174,1,0,480,-200,3344.76,,,379,403
DCE.m.HOT,LONG,202109071450,3526,202109081415,3497,1,-290,30,-300,3053.25,,,342,404
DCE.m.HOT,LONG,202109072130,3523,202109081430,3495,1,-280,40,-300,2769.23,,,350,407
DCE.c.HOT,LONG,202109081000,2475,202109081445,2461,1,-140,20,-150,2627.72,,,380,410
DCE.cs.HOT,SHORT,202109072200,2851,202109081445,2830,1,210,270,-110,2837.72,,,356,410
DCE.c.HOT,LONG,202109081105,2474,202109082110,2457,1,-170,30,-180,2663.79,,,390,415
DCE.cs.HOT,SHORT,202109072255,2853,202109082110,2826,1,270,290,-40,2932.28,,,367,415
DCE.y.HOT,LONG,202109081120,9188,202109082130,9216,1,280,1000,-280,3207.05,,,393,419
DCE.m.HOT,LONG,202109072200,3509,202109082205,3486,1,-230,70,-280,2973.03,,,356,426
DCE.m.HOT,LONG,202109080935,3507,202109082215,3488,1,-190,90,-260,2780.01,,,375,428
DCE.c.HOT,LONG,202109081115,2475,202109082215,2465,1,-100,20,-200,2678.8,,,392,428
DCE.cs.HOT,SHORT,202109080905,2854,202109082220,2838,1,160,300,-20,2834.57,,,369,429
DCE.c.HOT,LONG,202109081340,2472,202109082230,2467,1,-50,0,-170,2781.85,,,397,431
DCE.y.HOT,LONG,202109081120,9188,202109082240,9154,1,-340,2000,-560,2438.13,,,393,433
DCE.c.HOT,LONG,202109081350,2470,202109082245,2468,1,-20,0,-150,2414.41,,,399,434
DCE.cs.HOT,SHORT,202109081050,2840,202109082245,2837,1,30,160,-30,2442.9,,,387,434
DCE.cs.HOT,SHORT,202109081110,2841,202109082255,2839,1,20,170,-20,2458.67,,,391,436
DCE.y.HOT,LONG,202109081130,9170,202109090910,9132,1,-380,1180,-620,2074.65,,,395,439
DCE.c.HOT,LONG,202109081450,2463,202109090915,2464,1,10,60,-80,2083.44,,,411,440
DCE.y.HOT,LONG,202109081350,9186,202109090930,9122,1,-640,1020,-780,1437.21,,,399,443
DCE.cs.HOT,SHORT,202109081450,2831,202109090935,2831,1,-0,60,-120,1433.19,,,411,444
DCE.y.HOT,LONG,202109081415,9182,202109090940,9120,1,-620,1060,-820,810.68,,,404,445
DCE.c.HOT,LONG,202109082115,2459,202109090940,2463,1,40,100,-20,850.68,,,416,445
DCE.cs.HOT,SHORT,202109082115,2829,202109090955,2826,1,30,30,-140,875.45,,,416,448
DCE.c.HOT,LONG,202109082220,2466,202109091010,2456,1,-100,30,-110,773.94,,,429,451
DCE.cs.HOT,SHORT,202109082225,2840,202109091010,2827,1,130,160,-10,903.94,,,430,451
DCE.m.HOT,LONG,202109081015,3509,202109091015,3468,1,-410,40,-430,492.43,,,383,452
DCE.c.HOT,LONG,202109082235,2466,202109091035,2457,1,-90,30,-120,398.2,,,432,453
DCE.cs.HOT,SHORT,202109082250,2836,202109091035,2827,1,90,120,-40,488.2,,,435,453
DCE.m.HOT,LONG,202109081420,3496,202109091110,3475,1,-210,40,-300,273.97,,,405,460
DCE.c.HOT,LONG,202109082250,2468,202109091120,2454,1,-140,0,-180,132.46,,,435,462
DCE.y.HOT,LONG,202109082135,9214,202109091335,9090,1,-1240,40,-1620,-1108.75,,,420,465
DCE.cs.HOT,SHORT,202109082300,2838,202109091335,2838,1,-0,140,-110,-1108.75,,,437,465
