code,target,sigprice,gentime,usertag
DCE.cs.HOT,-4,2849,20210910214500000,
DCE.cs.HOT,-5,2848,20210910215500000,
DCE.y.HOT,4,8984,20210910215500000,
DCE.y.HOT,5,8986,20210910220000000,
DCE.y.HOT,4,8976,20210910220500000,
DCE.m.HOT,4,3511,20210910221000000,
DCE.y.HOT,5,8970,20210910221000000,
DCE.y.HOT,4,8958,20210910221500000,
DCE.m.HOT,5,3511,20210910222000000,
DCE.y.HOT,5,8962,20210910222000000,
DCE.m.HOT,4,3509,20210910223500000,
DCE.m.HOT,3,3508,20210910224000000,
DCE.m.HOT,4,3507,20210910224500000,
DCE.m.HOT,5,3509,20210910225000000,
DCE.cs.HOT,-4,2833,20210910225500000,
DCE.c.HOT,4,2463,20210910230000000,
DCE.cs.HOT,-5,2830,20210910230000000,
DCE.y.HOT,4,8980,20210910230000000,
DCE.c.HOT,5,2460,20210913090500000,
DCE.y.HOT,5,9076,20210913090500000,
DCE.m.HOT,4,3537,20210913091000000,
DCE.m.HOT,5,3540,20210913091500000,
DCE.c.HOT,4,2462,20210913092000000,
DCE.c.HOT,5,2462,20210913092500000,
DCE.m.HOT,4,3536,20210913092500000,
DCE.m.HOT,5,3534,20210913093000000,
DCE.cs.HOT,-4,2830,20210913094000000,
DCE.cs.HOT,-5,2835,20210913094500000,
DCE.m.HOT,4,3534,20210913094500000,
DCE.m.HOT,5,3529,20210913095000000,
DCE.c.HOT,4,2466,20210913100500000,
DCE.c.HOT,5,2467,20210913101000000,
DCE.cs.HOT,-4,2842,20210913101000000,
DCE.y.HOT,4,9020,20210913101000000,
DCE.cs.HOT,-5,2838,20210913101500000,
DCE.y.HOT,5,9000,20210913101500000,
DCE.c.HOT,4,2473,20210913105500000,
DCE.c.HOT,5,2473,20210913110000000,
DCE.y.HOT,4,9056,20210913110000000,
DCE.y.HOT,5,9042,20210913110500000,
DCE.cs.HOT,-4,2838,20210913112000000,
DCE.cs.HOT,-5,2840,20210913112500000,
DCE.cs.HOT,-4,2841,20210913113000000,
DCE.cs.HOT,-5,2845,20210913133500000,
DCE.m.HOT,4,3527,20210913133500000,
DCE.c.HOT,3,2480,20210913134000000,
DCE.m.HOT,5,3533,20210913134000000,
DCE.c.HOT,4,2481,20210913134500000,
DCE.c.HOT,5,2484,20210913135000000,
DCE.c.HOT,4,2480,20210913135500000,
DCE.y.HOT,4,9020,20210913135500000,
DCE.c.HOT,5,2481,20210913140000000,
DCE.y.HOT,5,9020,20210913140000000,
DCE.cs.HOT,-4,2842,20210913140500000,
DCE.m.HOT,4,3532,20210913140500000,
DCE.cs.HOT,-5,2841,20210913141000000,
DCE.m.HOT,5,3534,20210913141000000,
DCE.cs.HOT,-4,2844,20210913142500000,
DCE.cs.HOT,-5,2847,20210913143000000,
DCE.m.HOT,4,3532,20210913143000000,
DCE.c.HOT,4,2475,20210913143500000,
DCE.m.HOT,5,3530,20210913143500000,
DCE.c.HOT,5,2476,20210913144000000,
DCE.c.HOT,4,2476,20210913144500000,
DCE.y.HOT,4,9030,20210913144500000,
DCE.y.HOT,5,9012,20210913145000000,
DCE.c.HOT,5,2477,20210913145500000,
DCE.y.HOT,4,8992,20210913210500000,
DCE.y.HOT,5,8986,20210913211000000,
DCE.m.HOT,4,3516,20210913211500000,
DCE.m.HOT,5,3513,20210913212000000,
DCE.y.HOT,4,8988,20210913212000000,
DCE.m.HOT,4,3515,20210913212500000,
DCE.y.HOT,5,8994,20210913212500000,
DCE.c.HOT,4,2461,20210913213500000,
DCE.m.HOT,5,3517,20210913213500000,
DCE.y.HOT,4,9000,20210913213500000,
DCE.c.HOT,5,2460,20210913214000000,
DCE.y.HOT,5,8998,20210913214000000,
DCE.y.HOT,4,8966,20210913220500000,
DCE.y.HOT,5,8962,20210913221000000,
DCE.c.HOT,4,2460,20210913222000000,
DCE.c.HOT,5,2458,20210913222500000,
DCE.m.HOT,4,3525,20210914090500000,
DCE.m.HOT,5,3530,20210914091000000,
DCE.c.HOT,4,2461,20210914092500000,
DCE.m.HOT,4,3533,20210914092500000,
DCE.y.HOT,4,8944,20210914092500000,
DCE.c.HOT,5,2461,20210914093000000,
DCE.cs.HOT,-4,2810,20210914093000000,
DCE.m.HOT,5,3536,20210914093000000,
DCE.y.HOT,5,8930,20210914093000000,
DCE.cs.HOT,-5,2810,20210914093500000,
DCE.m.HOT,4,3537,20210914093500000,
DCE.y.HOT,4,8922,20210914093500000,
DCE.m.HOT,5,3538,20210914094000000,
DCE.y.HOT,5,8936,20210914094000000,
DCE.m.HOT,4,3538,20210914094500000,
DCE.m.HOT,5,3536,20210914095000000,
DCE.m.HOT,4,3541,20210914100000000,
DCE.m.HOT,5,3546,20210914100500000,
DCE.y.HOT,4,8928,20210914101500000,
DCE.y.HOT,5,8950,20210914103500000,
DCE.cs.HOT,-4,2815,20210914104500000,
DCE.m.HOT,4,3542,20210914104500000,
DCE.y.HOT,4,8950,20210914104500000,
DCE.cs.HOT,-5,2814,20210914105000000,
DCE.m.HOT,5,3543,20210914105000000,
DCE.y.HOT,5,8950,20210914105000000,
DCE.cs.HOT,-4,2815,20210914105500000,
DCE.m.HOT,4,3545,20210914105500000,
DCE.cs.HOT,-5,2816,20210914110000000,
DCE.m.HOT,5,3545,20210914110000000,
DCE.y.HOT,4,9008,20210914110000000,
DCE.y.HOT,5,8972,20210914110500000,
DCE.m.HOT,4,3546,20210914111500000,
DCE.m.HOT,5,3547,20210914112000000,
DCE.c.HOT,4,2458,20210914112500000,
DCE.cs.HOT,-4,2814,20210914112500000,
DCE.m.HOT,4,3549,20210914112500000,
DCE.c.HOT,5,2457,20210914113000000,
DCE.cs.HOT,-5,2810,20210914113000000,
DCE.m.HOT,5,3551,20210914113000000,
DCE.y.HOT,4,9006,20210914133500000,
DCE.y.HOT,5,8980,20210914134500000,
DCE.cs.HOT,-4,2811,20210914135000000,
DCE.y.HOT,4,8998,20210914135000000,
DCE.c.HOT,4,2459,20210914135500000,
DCE.cs.HOT,-5,2809,20210914135500000,
DCE.m.HOT,4,3546,20210914135500000,
DCE.y.HOT,5,8994,20210914135500000,
DCE.c.HOT,5,2458,20210914140000000,
DCE.m.HOT,5,3547,20210914140000000,
DCE.m.HOT,4,3549,20210914141000000,
DCE.m.HOT,5,3549,20210914141500000,
DCE.m.HOT,4,3548,20210914143000000,
DCE.y.HOT,4,8986,20210914143000000,
DCE.m.HOT,5,3548,20210914143500000,
DCE.y.HOT,5,8974,20210914143500000,
DCE.cs.HOT,-4,2807,20210914144000000,
DCE.cs.HOT,-5,2806,20210914144500000,
DCE.c.HOT,4,2459,20210914145000000,
DCE.cs.HOT,-4,2809,20210914145000000,
DCE.c.HOT,5,2458,20210914145500000,
DCE.cs.HOT,-5,2807,20210914145500000,
DCE.cs.HOT,-4,2805,20210914150000000,
DCE.m.HOT,4,3545,20210914150000000,
DCE.m.HOT,5,3545,20210914210500000,
DCE.cs.HOT,-5,2817,20210914211500000,
DCE.m.HOT,4,3537,20210914220500000,
DCE.c.HOT,4,2469,20210914221000000,
DCE.m.HOT,5,3543,20210914221000000,
DCE.c.HOT,5,2470,20210914221500000,
DCE.m.HOT,4,3543,20210914221500000,
DCE.c.HOT,4,2474,20210914222000000,
DCE.m.HOT,5,3543,20210914222000000,
DCE.c.HOT,5,2471,20210914222500000,
DCE.m.HOT,4,3540,20210914222500000,
DCE.m.HOT,5,3543,20210914223000000,
DCE.cs.HOT,-4,2813,20210914224000000,
DCE.cs.HOT,-5,2814,20210914224500000,
DCE.cs.HOT,-4,2813,20210914225000000,
DCE.cs.HOT,-5,2812,20210914225500000,
DCE.m.HOT,4,3537,20210914230000000,
DCE.c.HOT,4,2468,20210915090500000,
DCE.m.HOT,5,3539,20210915090500000,
DCE.y.HOT,4,8926,20210915090500000,
DCE.y.HOT,5,8886,20210915091000000,
DCE.c.HOT,5,2471,20210915091500000,
DCE.cs.HOT,-4,2818,20210915093500000,
DCE.m.HOT,4,3535,20210915093500000,
DCE.cs.HOT,-5,2820,20210915094000000,
DCE.m.HOT,5,3537,20210915094000000,
DCE.cs.HOT,-4,2817,20210915095000000,
DCE.cs.HOT,-5,2815,20210915100000000,
DCE.m.HOT,4,3536,20210915100000000,
DCE.m.HOT,5,3537,20210915101000000,
DCE.cs.HOT,-4,2816,20210915105500000,
DCE.cs.HOT,-5,2815,20210915110000000,
DCE.y.HOT,4,8992,20210915110000000,
DCE.y.HOT,5,9010,20210915110500000,
DCE.cs.HOT,-4,2812,20210915133500000,
DCE.m.HOT,4,3537,20210915133500000,
DCE.c.HOT,4,2462,20210915134000000,
DCE.c.HOT,5,2461,20210915134500000,
DCE.cs.HOT,-5,2809,20210915134500000,
DCE.m.HOT,5,3533,20210915134500000,
DCE.cs.HOT,-4,2807,20210915135000000,
DCE.cs.HOT,-5,2806,20210915135500000,
DCE.m.HOT,4,3534,20210915135500000,
DCE.y.HOT,4,9014,20210915135500000,
DCE.c.HOT,4,2455,20210915140000000,
DCE.m.HOT,5,3534,20210915140000000,
DCE.y.HOT,5,9016,20210915140000000,
DCE.c.HOT,5,2457,20210915140500000,
DCE.m.HOT,4,3534,20210915141000000,
DCE.m.HOT,5,3535,20210915141500000,
DCE.c.HOT,4,2457,20210915142500000,
DCE.c.HOT,5,2458,20210915143000000,
DCE.cs.HOT,-4,2810,20210915143500000,
DCE.cs.HOT,-5,2809,20210915144000000,
DCE.y.HOT,4,9020,20210915144000000,
DCE.c.HOT,4,2461,20210915144500000,
DCE.y.HOT,5,9026,20210915144500000,
DCE.c.HOT,5,2460,20210915145000000,
DCE.c.HOT,4,2458,20210915145500000,
DCE.c.HOT,5,2462,20210915210500000,
DCE.cs.HOT,-4,2807,20210915210500000,
DCE.cs.HOT,-5,2802,20210915211000000,
DCE.cs.HOT,-4,2806,20210915212000000,
DCE.c.HOT,4,2450,20210915212500000,
DCE.cs.HOT,-5,2801,20210915212500000,
DCE.y.HOT,4,9058,20210915212500000,
DCE.c.HOT,5,2455,20210915213000000,
DCE.y.HOT,5,9034,20210915213500000,
DCE.c.HOT,4,2455,20210915214000000,
DCE.c.HOT,5,2455,20210915214500000,
DCE.cs.HOT,-4,2805,20210915214500000,
DCE.cs.HOT,-5,2803,20210915215000000,
DCE.c.HOT,4,2453,20210915215500000,
DCE.c.HOT,5,2446,20210915220000000,
DCE.m.HOT,4,3521,20210915220500000,
DCE.m.HOT,5,3520,20210915221000000,
DCE.m.HOT,4,3518,20210915221500000,
DCE.c.HOT,4,2450,20210915222000000,
DCE.cs.HOT,-4,2805,20210915222000000,
DCE.m.HOT,5,3527,20210915222000000,
DCE.c.HOT,5,2451,20210915222500000,
DCE.cs.HOT,-5,2805,20210915222500000,
DCE.m.HOT,4,3532,20210915222500000,
DCE.y.HOT,4,9080,20210915222500000,
DCE.c.HOT,4,2451,20210915223000000,
DCE.m.HOT,5,3530,20210915223000000,
DCE.c.HOT,5,2452,20210915223500000,
DCE.m.HOT,4,3526,20210915223500000,
DCE.y.HOT,5,9062,20210915223500000,
DCE.cs.HOT,-4,2803,20210915224000000,
DCE.m.HOT,5,3528,20210915224000000,
DCE.cs.HOT,-5,2801,20210915224500000,
DCE.m.HOT,4,3531,20210915225000000,
DCE.y.HOT,4,9064,20210915225000000,
DCE.c.HOT,4,2452,20210915225500000,
DCE.cs.HOT,-4,2804,20210915225500000,
DCE.m.HOT,5,3530,20210915225500000,
DCE.c.HOT,5,2450,20210915230000000,
DCE.cs.HOT,-5,2800,20210915230000000,
DCE.y.HOT,5,9070,20210915230000000,
DCE.y.HOT,4,9078,20210916090500000,
DCE.c.HOT,4,2453,20210916091000000,
DCE.y.HOT,5,9102,20210916091000000,
DCE.c.HOT,5,2451,20210916091500000,
DCE.c.HOT,4,2449,20210916092500000,
DCE.m.HOT,4,3545,20210916092500000,
DCE.m.HOT,5,3547,20210916093000000,
DCE.c.HOT,5,2449,20210916093500000,
DCE.m.HOT,4,3540,20210916095500000,
DCE.m.HOT,5,3535,20210916100000000,
DCE.cs.HOT,-4,2796,20210916101000000,
DCE.c.HOT,4,2448,20210916103500000,
DCE.cs.HOT,-5,2795,20210916103500000,
DCE.y.HOT,4,9126,20210916103500000,
DCE.c.HOT,5,2450,20210916104000000,
DCE.y.HOT,5,9128,20210916104000000,
DCE.y.HOT,4,9122,20210916104500000,
DCE.y.HOT,5,9112,20210916105000000,
DCE.y.HOT,4,9140,20210916105500000,
DCE.y.HOT,5,9108,20210916111000000,
DCE.c.HOT,3,2444,20210916111500000,
DCE.c.HOT,5,2444,20210916112000000,
DCE.cs.HOT,-4,2810,20210916112000000,
DCE.cs.HOT,-5,2812,20210916112500000,
DCE.c.HOT,4,2444,20210916134000000,
DCE.m.HOT,4,3527,20210916134000000,
DCE.c.HOT,5,2444,20210916134500000,
DCE.m.HOT,5,3525,20210916134500000,
DCE.cs.HOT,-4,2826,20210916135000000,
DCE.cs.HOT,-5,2833,20210916135500000,
DCE.m.HOT,4,3533,20210916135500000,
DCE.y.HOT,4,9088,20210916135500000,
DCE.y.HOT,5,9088,20210916140000000,
DCE.m.HOT,5,3535,20210916140500000,
DCE.m.HOT,4,3532,20210916142000000,
DCE.y.HOT,4,9078,20210916142000000,
DCE.m.HOT,5,3536,20210916142500000,
DCE.y.HOT,5,9088,20210916142500000,
DCE.cs.HOT,-4,2811,20210916143500000,
DCE.cs.HOT,-5,2810,20210916144000000,
DCE.y.HOT,4,9100,20210916144000000,
DCE.y.HOT,5,9122,20210916144500000,
DCE.m.HOT,4,3566,20210916210500000,
DCE.m.HOT,5,3566,20210916211000000,
DCE.c.HOT,4,2443,20210916211500000,
DCE.m.HOT,4,3573,20210916211500000,
DCE.c.HOT,5,2445,20210916212000000,
DCE.m.HOT,5,3575,20210916212000000,
DCE.y.HOT,4,9098,20210916212000000,
DCE.y.HOT,5,9112,20210916212500000,
DCE.c.HOT,4,2447,20210916214000000,
DCE.y.HOT,4,9078,20210916214000000,
DCE.c.HOT,5,2446,20210916214500000,
DCE.y.HOT,5,9084,20210916214500000,
DCE.c.HOT,4,2444,20210916220000000,
DCE.c.HOT,5,2443,20210916220500000,
DCE.m.HOT,4,3574,20210916220500000,
DCE.y.HOT,4,9076,20210916220500000,
DCE.y.HOT,5,9062,20210916221000000,
DCE.m.HOT,5,3570,20210916221500000,
DCE.cs.HOT,-4,2830,20210916222000000,
DCE.c.HOT,3,2444,20210916223000000,
DCE.c.HOT,5,2443,20210916223500000,
DCE.cs.HOT,-5,2824,20210916223500000,
DCE.cs.HOT,-4,2825,20210916224000000,
DCE.m.HOT,4,3569,20210916224000000,
DCE.cs.HOT,-5,2825,20210916224500000,
DCE.m.HOT,5,3566,20210916224500000,
DCE.y.HOT,4,9030,20210916224500000,
DCE.c.HOT,4,2442,20210916225000000,
DCE.y.HOT,5,9034,20210916225000000,
DCE.c.HOT,5,2443,20210916225500000,
DCE.cs.HOT,-4,2823,20210917091500000,
DCE.y.HOT,4,9066,20210917091500000,
DCE.cs.HOT,-5,2823,20210917092000000,
DCE.y.HOT,5,9068,20210917092000000,
DCE.cs.HOT,-4,2820,20210917092500000,
DCE.cs.HOT,-5,2819,20210917093000000,
DCE.c.HOT,4,2439,20210917093500000,
DCE.y.HOT,4,9074,20210917093500000,
DCE.c.HOT,5,2438,20210917094000000,
DCE.y.HOT,5,9080,20210917094000000,
DCE.y.HOT,4,9054,20210917095500000,
DCE.y.HOT,5,9044,20210917100500000,
DCE.y.HOT,4,9036,20210917101000000,
DCE.y.HOT,5,9046,20210917101500000,
DCE.cs.HOT,-4,2831,20210917104000000,
DCE.m.HOT,4,3555,20210917104000000,
DCE.cs.HOT,-5,2836,20210917104500000,
DCE.m.HOT,5,3558,20210917104500000,
DCE.m.HOT,4,3559,20210917110000000,
DCE.m.HOT,5,3558,20210917110500000,
DCE.cs.HOT,-4,2844,20210917111000000,
DCE.m.HOT,4,3562,20210917111000000,
DCE.m.HOT,5,3560,20210917111500000,
DCE.y.HOT,4,8854,20210917111500000,
DCE.cs.HOT,-5,2845,20210917112000000,
DCE.y.HOT,5,8850,20210917112000000,
DCE.cs.HOT,-4,2847,20210917134500000,
DCE.m.HOT,4,3563,20210917134500000,
DCE.cs.HOT,-5,2842,20210917135000000,
DCE.m.HOT,5,3568,20210917135000000,
DCE.y.HOT,4,8866,20210917135500000,
DCE.c.HOT,4,2442,20210917140000000,
DCE.y.HOT,5,8850,20210917140000000,
DCE.c.HOT,5,2441,20210917140500000,
DCE.cs.HOT,-4,2844,20210917141000000,
DCE.cs.HOT,-5,2846,20210917141500000,
DCE.c.HOT,4,2441,20210917143500000,
DCE.c.HOT,5,2441,20210917144000000,
DCE.m.HOT,4,3571,20210917144000000,
DCE.cs.HOT,-4,2867,20210917144500000,
DCE.m.HOT,5,3567,20210917144500000,
DCE.cs.HOT,-5,2867,20210917145000000,
DCE.y.HOT,4,8864,20210917150000000,
DCE.y.HOT,5,8870,20210922090500000,
DCE.c.HOT,4,2438,20210922091000000,
DCE.c.HOT,5,2439,20210922091500000,
DCE.m.HOT,4,3544,20210922092500000,
DCE.cs.HOT,-4,2868,20210922093000000,
DCE.m.HOT,5,3544,20210922093000000,
DCE.cs.HOT,-5,2869,20210922093500000,
DCE.m.HOT,4,3540,20210922094500000,
DCE.m.HOT,5,3535,20210922095500000,
DCE.m.HOT,4,3536,20210922100000000,
DCE.m.HOT,5,3539,20210922101000000,
DCE.c.HOT,4,2459,20210922101500000,
DCE.c.HOT,5,2459,20210922103500000,
DCE.c.HOT,4,2461,20210922104500000,
DCE.c.HOT,5,2460,20210922105000000,
DCE.y.HOT,4,8874,20210922105500000,
DCE.m.HOT,4,3549,20210922110000000,
DCE.y.HOT,5,8880,20210922110000000,
DCE.m.HOT,5,3546,20210922110500000,
DCE.c.HOT,4,2465,20210922112500000,
DCE.y.HOT,4,8882,20210922112500000,
DCE.c.HOT,5,2465,20210922113000000,
DCE.y.HOT,5,8882,20210922113000000,
DCE.cs.HOT,-4,2892,20210922134500000,
DCE.cs.HOT,-5,2892,20210922135000000,
DCE.cs.HOT,-4,2892,20210922135500000,
DCE.cs.HOT,-5,2892,20210922140000000,
DCE.m.HOT,4,3536,20210922140500000,
DCE.m.HOT,5,3534,20210922141000000,
DCE.y.HOT,4,8940,20210922145000000,
DCE.c.HOT,4,2463,20210922145500000,
DCE.y.HOT,5,8926,20210922145500000,
DCE.c.HOT,5,2463,20210922150000000,
DCE.cs.HOT,-4,2898,20210922150000000,
DCE.y.HOT,4,8930,20210922150000000,
DCE.c.HOT,4,2462,20210922210500000,
DCE.cs.HOT,-5,2879,20210922210500000,
DCE.y.HOT,5,8962,20210922210500000,
DCE.c.HOT,5,2459,20210922211000000,
DCE.cs.HOT,-4,2877,20210922212000000,
DCE.c.HOT,4,2461,20210922212500000,
DCE.cs.HOT,-5,2878,20210922212500000,
DCE.c.HOT,5,2459,20210922213000000,
DCE.y.HOT,4,8954,20210922213000000,
DCE.cs.HOT,-4,2882,20210922213500000,
DCE.y.HOT,5,8976,20210922213500000,
DCE.cs.HOT,-5,2881,20210922214000000,
DCE.y.HOT,4,9002,20210922214500000,
DCE.y.HOT,5,8986,20210922215000000,
DCE.c.HOT,4,2460,20210922220000000,
DCE.c.HOT,5,2460,20210922220500000,
DCE.c.HOT,4,2460,20210922221000000,
DCE.c.HOT,5,2461,20210922221500000,
DCE.cs.HOT,-4,2882,20210922223000000,
DCE.cs.HOT,-5,2881,20210922223500000,
DCE.m.HOT,4,3558,20210922224500000,
DCE.m.HOT,5,3556,20210922225000000,
DCE.y.HOT,4,8962,20210922225000000,
DCE.y.HOT,5,8956,20210922225500000,
DCE.c.HOT,4,2469,20210923090500000,
DCE.c.HOT,5,2468,20210923091000000,
DCE.cs.HOT,-4,2884,20210923091000000,
DCE.cs.HOT,-5,2888,20210923091500000,
DCE.y.HOT,4,8952,20210923092000000,
DCE.y.HOT,5,8966,20210923092500000,
DCE.m.HOT,4,3556,20210923093500000,
DCE.m.HOT,5,3556,20210923094000000,
DCE.cs.HOT,-4,2886,20210923094500000,
DCE.cs.HOT,-5,2884,20210923095000000,
DCE.y.HOT,4,8956,20210923095500000,
DCE.m.HOT,4,3547,20210923100000000,
DCE.y.HOT,5,8952,20210923100000000,
DCE.m.HOT,5,3549,20210923100500000,
DCE.m.HOT,4,3541,20210923101000000,
DCE.m.HOT,5,3543,20210923101500000,
DCE.m.HOT,4,3543,20210923103500000,
DCE.m.HOT,5,3541,20210923104000000,
DCE.cs.HOT,-4,2892,20210923104500000,
DCE.cs.HOT,-5,2891,20210923105000000,
DCE.c.HOT,4,2475,20210923111000000,
DCE.c.HOT,5,2474,20210923112000000,
DCE.cs.HOT,-4,2898,20210923112500000,
DCE.c.HOT,4,2477,20210923113000000,
DCE.cs.HOT,-5,2896,20210923113000000,
DCE.c.HOT,5,2476,20210923133500000,
DCE.c.HOT,4,2476,20210923134500000,
DCE.c.HOT,5,2473,20210923135000000,
DCE.y.HOT,4,9120,20210923135500000,
DCE.m.HOT,4,3543,20210923140000000,
DCE.y.HOT,5,9134,20210923140000000,
DCE.m.HOT,5,3542,20210923140500000,
DCE.y.HOT,4,9116,20210923141500000,
DCE.cs.HOT,-4,2892,20210923142000000,
DCE.cs.HOT,-5,2893,20210923142500000,
DCE.y.HOT,5,9130,20210923142500000,
DCE.y.HOT,4,9150,20210923143500000,
DCE.m.HOT,4,3544,20210923144000000,
DCE.y.HOT,5,9148,20210923144000000,
DCE.c.HOT,4,2482,20210923144500000,
DCE.c.HOT,5,2481,20210923145000000,
DCE.m.HOT,5,3540,20210923145000000,
DCE.c.HOT,4,2482,20210923145500000,
DCE.c.HOT,5,2484,20210923150000000,
DCE.m.HOT,4,3535,20210923150000000,
DCE.c.HOT,4,2479,20210923210500000,
DCE.cs.HOT,-4,2914,20210923210500000,
DCE.m.HOT,5,3530,20210923210500000,
DCE.c.HOT,5,2483,20210923211000000,
DCE.cs.HOT,-5,2912,20210923211000000,
DCE.c.HOT,4,2488,20210923211500000,
DCE.m.HOT,4,3537,20210923211500000,
DCE.m.HOT,5,3537,20210923212000000,
DCE.y.HOT,4,9144,20210923212000000,
DCE.c.HOT,5,2487,20210923212500000,
DCE.cs.HOT,-4,2919,20210923212500000,
DCE.y.HOT,5,9142,20210923212500000,
DCE.cs.HOT,-5,2918,20210923213000000,
DCE.y.HOT,4,9146,20210923213000000,
DCE.c.HOT,4,2485,20210923213500000,
DCE.y.HOT,5,9134,20210923213500000,
DCE.c.HOT,5,2484,20210923214000000,
DCE.y.HOT,4,9128,20210923222500000,
DCE.y.HOT,5,9130,20210923223000000,
DCE.c.HOT,4,2487,20210923225000000,
DCE.y.HOT,4,9162,20210923225000000,
DCE.y.HOT,5,9162,20210923225500000,
DCE.cs.HOT,-4,2918,20210923230000000,
DCE.cs.HOT,-5,2911,20210924090500000,
DCE.c.HOT,5,2486,20210924091000000,
DCE.m.HOT,4,3524,20210924093000000,
DCE.y.HOT,4,9172,20210924093000000,
DCE.m.HOT,5,3524,20210924093500000,
DCE.y.HOT,5,9170,20210924093500000,
DCE.y.HOT,4,9158,20210924094000000,
DCE.cs.HOT,-4,2914,20210924094500000,
DCE.y.HOT,5,9158,20210924094500000,
DCE.cs.HOT,-5,2913,20210924095000000,
DCE.c.HOT,4,2486,20210924095500000,
DCE.y.HOT,4,9148,20210924095500000,
DCE.c.HOT,5,2488,20210924100000000,
DCE.y.HOT,5,9154,20210924100000000,
DCE.c.HOT,4,2487,20210924100500000,
DCE.c.HOT,5,2487,20210924101000000,
DCE.m.HOT,4,3542,20210924103500000,
DCE.c.HOT,4,2488,20210924104000000,
DCE.m.HOT,5,3540,20210924104000000,
DCE.y.HOT,4,9164,20210924104000000,
DCE.c.HOT,5,2488,20210924104500000,
DCE.y.HOT,5,9160,20210924104500000,
DCE.c.HOT,4,2488,20210924110000000,
DCE.cs.HOT,-4,2911,20210924110000000,
DCE.y.HOT,4,9166,20210924110000000,
DCE.c.HOT,5,2487,20210924110500000,
DCE.cs.HOT,-5,2911,20210924110500000,
DCE.y.HOT,5,9218,20210924110500000,
DCE.c.HOT,4,2488,20210924111500000,
DCE.cs.HOT,-4,2914,20210924112000000,
DCE.c.HOT,5,2484,20210924112500000,
DCE.cs.HOT,-5,2911,20210924112500000,
DCE.cs.HOT,-4,2915,20210924133500000,
DCE.cs.HOT,-5,2915,20210924134000000,
DCE.y.HOT,4,9192,20210924140000000,
DCE.c.HOT,4,2489,20210924140500000,
DCE.cs.HOT,-4,2919,20210924140500000,
DCE.y.HOT,5,9196,20210924140500000,
DCE.c.HOT,5,2487,20210924141000000,
DCE.cs.HOT,-5,2919,20210924141000000,
DCE.m.HOT,4,3520,20210924141000000,
DCE.y.HOT,4,9214,20210924141000000,
DCE.c.HOT,4,2488,20210924141500000,
DCE.m.HOT,5,3517,20210924141500000,
DCE.y.HOT,5,9206,20210924141500000,
DCE.m.HOT,4,3516,20210924142000000,
DCE.c.HOT,5,2488,20210924142500000,
DCE.m.HOT,5,3519,20210924142500000,
DCE.m.HOT,4,3517,20210924143000000,
DCE.cs.HOT,-4,2917,20210924143500000,
DCE.m.HOT,5,3514,20210924143500000,
DCE.y.HOT,4,9210,20210924143500000,
DCE.cs.HOT,-5,2918,20210924144000000,
DCE.y.HOT,5,9228,20210924144000000,
DCE.cs.HOT,-4,2919,20210924144500000,
DCE.m.HOT,4,3510,20210924144500000,
DCE.y.HOT,4,9226,20210924144500000,
DCE.cs.HOT,-5,2924,20210924145000000,
DCE.m.HOT,5,3510,20210924145000000,
DCE.y.HOT,5,9224,20210924145000000,
DCE.c.HOT,4,2485,20210924150000000,
DCE.c.HOT,5,2479,20210924210500000,
DCE.y.HOT,4,9182,20210924210500000,
DCE.m.HOT,4,3512,20210924211000000,
DCE.y.HOT,5,9194,20210924211000000,
DCE.m.HOT,5,3513,20210924211500000,
DCE.y.HOT,4,9186,20210924211500000,
DCE.c.HOT,4,2479,20210924212000000,
DCE.y.HOT,5,9202,20210924212000000,
DCE.c.HOT,5,2476,20210924212500000,
DCE.y.HOT,4,9198,20210924212500000,
DCE.cs.HOT,-4,2902,20210924213000000,
DCE.m.HOT,4,3506,20210924213000000,
DCE.y.HOT,5,9184,20210924213000000,
DCE.m.HOT,5,3506,20210924213500000,
DCE.cs.HOT,-5,2897,20210924214000000,
DCE.c.HOT,4,2468,20210924215500000,
DCE.cs.HOT,-4,2897,20210924215500000,
DCE.c.HOT,5,2476,20210924220000000,
DCE.cs.HOT,-5,2905,20210924220000000,
DCE.c.HOT,4,2474,20210924220500000,
DCE.c.HOT,5,2472,20210924221500000,
DCE.c.HOT,4,2473,20210924222000000,
DCE.c.HOT,5,2472,20210924222500000,
DCE.c.HOT,4,2473,20210924223000000,
DCE.m.HOT,4,3499,20210924223000000,
DCE.c.HOT,5,2473,20210924223500000,
DCE.m.HOT,5,3497,20210924223500000,
DCE.c.HOT,4,2471,20210924224500000,
DCE.y.HOT,4,9196,20210924224500000,
DCE.c.HOT,5,2467,20210924225000000,
DCE.m.HOT,4,3491,20210924225000000,
DCE.y.HOT,5,9192,20210924225000000,
DCE.c.HOT,4,2466,20210924225500000,
DCE.m.HOT,5,3498,20210924225500000,
DCE.y.HOT,4,9200,20210924225500000,
DCE.y.HOT,5,9220,20210924230000000,
DCE.c.HOT,5,2475,20210927090500000,
DCE.m.HOT,4,3510,20210927090500000,
DCE.cs.HOT,-4,2928,20210927091000000,
DCE.m.HOT,5,3509,20210927091000000,
DCE.c.HOT,4,2478,20210927091500000,
DCE.cs.HOT,-5,2925,20210927091500000,
DCE.c.HOT,5,2484,20210927092000000,
DCE.cs.HOT,-4,2925,20210927092000000,
DCE.m.HOT,4,3505,20210927092000000,
