code,target,sigprice,gentime,usertag
DCE.cs.HOT,-2,2917,20210923220500000,
DCE.cs.HOT,4,2916,20210923221000000,
DCE.cs.HOT,-3,2915,20210923221500000,
DCE.cs.HOT,4,2917,20210923222000000,
DCE.cs.HOT,3,2917,20210923222500000,
DCE.cs.HOT,5,2917,20210923223000000,
DCE.m.HOT,-5,3523,20210924092000000,
DCE.cs.HOT,-5,2915,20210924104500000,
DCE.cs.HOT,5,2913,20210924111500000,
DCE.c.HOT,-3,2489,20210924135000000,
DCE.c.HOT,-5,2488,20210924135500000,
DCE.c.HOT,-2,2487,20210924143000000,
DCE.c.HOT,-5,2486,20210924143500000,
DCE.c.HOT,5,2487,20210924144000000,
DCE.c.HOT,-5,2486,20210924144500000,
DCE.c.HOT,-4,2486,20210924145000000,
DCE.c.HOT,-1,2485,20210924145500000,
DCE.c.HOT,5,2485,20210924150000000,
DCE.m.HOT,-1,3510,20210924150000000,
DCE.c.HOT,3,2479,20210924210500000,
DCE.m.HOT,-5,3513,20210924210500000,
DCE.c.HOT,4,2482,20210924211000000,
DCE.c.HOT,5,2477,20210924211500000,
DCE.m.HOT,1,3495,20210924224500000,
DCE.m.HOT,5,3491,20210924225000000,
DCE.c.HOT,-5,2477,20210927091000000,
DCE.m.HOT,-5,3508,20210927091500000,
DCE.cs.HOT,4,2926,20210927092500000,
DCE.cs.HOT,5,2920,20210927093000000,
DCE.cs.HOT,-5,2928,20210927100000000,
DCE.c.HOT,-4,2482,20210927111000000,
DCE.c.HOT,5,2482,20210927111500000,
DCE.cs.HOT,5,2947,20210927144500000,
DCE.cs.HOT,-3,2944,20210927210500000,
DCE.cs.HOT,5,2944,20210927211000000,
DCE.m.HOT,-3,3540,20210927211000000,
DCE.cs.HOT,-5,2942,20210927211500000,
DCE.m.HOT,0,3541,20210927211500000,
DCE.m.HOT,-5,3545,20210927212000000,
DCE.m.HOT,-4,3541,20210927213000000,
DCE.m.HOT,-5,3540,20210927213500000,
DCE.m.HOT,-4,3542,20210927222500000,
DCE.m.HOT,5,3539,20210927223000000,
DCE.m.HOT,-5,3532,20210928090500000,
DCE.m.HOT,5,3523,20210928091000000,
DCE.cs.HOT,-4,2959,20210928093000000,
DCE.cs.HOT,-5,2962,20210928093500000,
DCE.cs.HOT,2,2965,20210928094000000,
DCE.cs.HOT,5,2964,20210928094500000,
DCE.cs.HOT,2,2964,20210928095500000,
DCE.cs.HOT,5,2960,20210928100000000,
DCE.cs.HOT,3,2964,20210928134500000,
DCE.cs.HOT,-5,2964,20210928135000000,
DCE.cs.HOT,4,2963,20210928143500000,
DCE.cs.HOT,5,2962,20210928144000000,
DCE.c.HOT,-5,2473,20210928211000000,
DCE.c.HOT,5,2476,20210928211500000,
DCE.c.HOT,3,2475,20210928212500000,
DCE.c.HOT,5,2476,20210928213000000,
DCE.m.HOT,-5,3481,20210928230000000,
DCE.m.HOT,-3,3475,20210929090500000,
DCE.m.HOT,5,3474,20210929091000000,
DCE.cs.HOT,-5,3024,20210929091500000,
DCE.cs.HOT,-3,3034,20210929092000000,
DCE.cs.HOT,4,3024,20210929092500000,
DCE.c.HOT,-5,2473,20210929093000000,
DCE.cs.HOT,5,3020,20210929093000000,
DCE.m.HOT,-4,3467,20210929093000000,
DCE.m.HOT,3,3466,20210929093500000,
DCE.m.HOT,5,3466,20210929094000000,
DCE.c.HOT,5,2475,20210929095000000,
DCE.m.HOT,3,3476,20210929095000000,
DCE.m.HOT,4,3474,20210929095500000,
DCE.c.HOT,4,2471,20210929100000000,
DCE.m.HOT,-5,3472,20210929100000000,
DCE.c.HOT,3,2472,20210929100500000,
DCE.c.HOT,-2,2470,20210929101000000,
DCE.c.HOT,-5,2472,20210929101500000,
DCE.m.HOT,5,3467,20210929101500000,
DCE.c.HOT,5,2474,20210929104000000,
DCE.m.HOT,3,3470,20210929105000000,
DCE.m.HOT,-5,3468,20210929105500000,
DCE.m.HOT,-4,3467,20210929110500000,
DCE.m.HOT,-1,3467,20210929111000000,
DCE.m.HOT,5,3467,20210929111500000,
DCE.m.HOT,-5,3466,20210929113000000,
DCE.m.HOT,-2,3492,20210929134500000,
DCE.m.HOT,-3,3492,20210929135000000,
DCE.m.HOT,5,3485,20210929135500000,
DCE.m.HOT,4,3492,20210929140000000,
DCE.m.HOT,-4,3489,20210929140500000,
DCE.m.HOT,2,3488,20210929141000000,
DCE.m.HOT,5,3487,20210929141500000,
DCE.m.HOT,-2,3485,20210929143500000,
DCE.m.HOT,-0,3485,20210929144000000,
DCE.m.HOT,-3,3481,20210929144500000,
DCE.m.HOT,1,3481,20210929145000000,
DCE.c.HOT,4,2482,20210929145500000,
DCE.m.HOT,-5,3481,20210929145500000,
DCE.c.HOT,-5,2481,20210929150000000,
DCE.m.HOT,-3,3485,20210929210500000,
DCE.m.HOT,5,3482,20210929211000000,
DCE.m.HOT,-5,3486,20210929220000000,
DCE.m.HOT,2,3481,20210929221500000,
DCE.m.HOT,-5,3475,20210929222000000,
DCE.cs.HOT,-5,3023,20210929225000000,
DCE.m.HOT,0,3480,20210930092000000,
DCE.m.HOT,-2,3475,20210930092500000,
DCE.m.HOT,-5,3470,20210930093000000,
DCE.cs.HOT,-4,3020,20210930093500000,
DCE.cs.HOT,5,3010,20210930094000000,
DCE.m.HOT,-3,3468,20210930094000000,
DCE.m.HOT,-5,3468,20210930094500000,
DCE.m.HOT,0,3467,20210930101000000,
DCE.m.HOT,-5,3464,20210930101500000,
DCE.m.HOT,-3,3463,20210930104000000,
DCE.m.HOT,2,3462,20210930104500000,
DCE.m.HOT,5,3464,20210930105000000,
DCE.cs.HOT,-0,3027,20210930111500000,
DCE.cs.HOT,4,3029,20210930112000000,
DCE.cs.HOT,5,3037,20210930113000000,
DCE.m.HOT,0,3463,20210930113000000,
DCE.cs.HOT,4,3029,20210930133500000,
DCE.m.HOT,-5,3468,20210930133500000,
DCE.cs.HOT,-5,3032,20210930134000000,
DCE.cs.HOT,5,3032,20210930134500000,
DCE.cs.HOT,3,3036,20210930143500000,
DCE.cs.HOT,-5,3033,20210930144000000,
DCE.cs.HOT,2,3032,20210930144500000,
DCE.cs.HOT,5,3029,20210930145000000,
DCE.cs.HOT,4,3037,20210930150000000,
DCE.cs.HOT,5,3009,20211008090500000,
DCE.c.HOT,5,2487,20211008091500000,
DCE.c.HOT,-3,2484,20211008092000000,
DCE.c.HOT,1,2490,20211008092500000,
DCE.c.HOT,5,2494,20211008093000000,
DCE.c.HOT,-3,2491,20211008094500000,
DCE.c.HOT,-5,2488,20211008095000000,
DCE.m.HOT,2,3364,20211008101500000,
DCE.c.HOT,2,2489,20211008103500000,
DCE.c.HOT,5,2487,20211008104000000,
DCE.m.HOT,-5,3360,20211008104000000,
DCE.m.HOT,-4,3360,20211008104500000,
DCE.m.HOT,-5,3353,20211008105500000,
DCE.c.HOT,-5,2485,20211008111500000,
DCE.c.HOT,-2,2500,20211008225500000,
DCE.c.HOT,-5,2500,20211008230000000,
DCE.cs.HOT,-3,2991,20211011111500000,
DCE.cs.HOT,-5,2990,20211011112500000,
DCE.cs.HOT,5,2996,20211011133500000,
DCE.c.HOT,5,2542,20211011135500000,
DCE.cs.HOT,-5,2994,20211011141500000,
DCE.cs.HOT,5,2969,20211011211000000,
DCE.c.HOT,-5,2533,20211011213000000,
DCE.cs.HOT,1,2962,20211011213000000,
DCE.cs.HOT,-5,2964,20211011213500000,
DCE.c.HOT,5,2539,20211011214000000,
DCE.c.HOT,2,2536,20211011214500000,
DCE.c.HOT,4,2533,20211011215000000,
DCE.c.HOT,5,2533,20211011215500000,
DCE.cs.HOT,4,2966,20211011220000000,
DCE.cs.HOT,5,2963,20211011220500000,
DCE.m.HOT,-4,3319,20211011221000000,
DCE.m.HOT,-0,3320,20211011221500000,
DCE.c.HOT,-4,2534,20211011222000000,
DCE.m.HOT,5,3319,20211011222000000,
DCE.c.HOT,-5,2534,20211011222500000,
DCE.c.HOT,-4,2534,20211011223000000,
DCE.c.HOT,-5,2533,20211011223500000,
DCE.c.HOT,5,2533,20211011224500000,
DCE.c.HOT,2,2533,20211011225000000,
DCE.c.HOT,-0,2535,20211011230000000,
DCE.c.HOT,5,2538,20211012090500000,
DCE.cs.HOT,-1,2992,20211012092000000,
DCE.cs.HOT,4,2989,20211012092500000,
DCE.cs.HOT,-2,2989,20211012093000000,
DCE.m.HOT,1,3285,20211012093000000,
DCE.cs.HOT,4,2987,20211012093500000,
DCE.m.HOT,-1,3282,20211012093500000,
DCE.cs.HOT,5,2983,20211012094000000,
DCE.m.HOT,-5,3294,20211012094000000,
DCE.m.HOT,5,3295,20211012094500000,
DCE.c.HOT,-4,2538,20211012100000000,
DCE.cs.HOT,3,2986,20211012100000000,
DCE.m.HOT,3,3308,20211012100000000,
DCE.c.HOT,-2,2537,20211012100500000,
DCE.cs.HOT,-5,2977,20211012100500000,
DCE.m.HOT,-4,3308,20211012100500000,
DCE.c.HOT,-4,2534,20211012101000000,
DCE.m.HOT,-5,3309,20211012101000000,
DCE.c.HOT,-5,2536,20211012103500000,
DCE.m.HOT,2,3296,20211012104500000,
DCE.c.HOT,-3,2533,20211012105000000,
DCE.cs.HOT,-4,2982,20211012105000000,
DCE.m.HOT,-2,3303,20211012105000000,
DCE.c.HOT,-5,2535,20211012105500000,
DCE.m.HOT,-1,3303,20211012105500000,
DCE.cs.HOT,-3,2983,20211012110000000,
DCE.m.HOT,5,3303,20211012110000000,
DCE.m.HOT,-4,3300,20211012110500000,
DCE.c.HOT,-4,2531,20211012111000000,
DCE.cs.HOT,1,2982,20211012111000000,
DCE.m.HOT,-3,3300,20211012111000000,
DCE.c.HOT,-5,2534,20211012111500000,
DCE.cs.HOT,5,2984,20211012111500000,
DCE.m.HOT,-5,3303,20211012111500000,
DCE.c.HOT,1,2541,20211012134500000,
DCE.c.HOT,3,2541,20211012135000000,
DCE.c.HOT,5,2539,20211012135500000,
DCE.cs.HOT,-2,2988,20211012135500000,
DCE.cs.HOT,5,2989,20211012140000000,
DCE.cs.HOT,-2,2992,20211012145500000,
DCE.cs.HOT,5,2991,20211012150000000,
DCE.cs.HOT,-5,3060,20211012211000000,
DCE.cs.HOT,5,3065,20211012211500000,
DCE.cs.HOT,3,3062,20211012223500000,
DCE.cs.HOT,-5,3065,20211012224000000,
DCE.m.HOT,-4,3267,20211012224000000,
DCE.cs.HOT,-2,3062,20211012224500000,
DCE.m.HOT,-5,3272,20211012224500000,
DCE.cs.HOT,5,3063,20211012225000000,
DCE.cs.HOT,-5,3041,20211013092000000,
DCE.cs.HOT,5,3034,20211013095000000,
DCE.m.HOT,2,3262,20211013095000000,
DCE.m.HOT,5,3265,20211013095500000,
DCE.c.HOT,4,2544,20211013101500000,
DCE.c.HOT,-2,2528,20211013103500000,
DCE.c.HOT,5,2538,20211013104000000,
DCE.c.HOT,1,2551,20211013112000000,
DCE.c.HOT,-5,2547,20211013112500000,
