code,direct,opentime,openprice,closetime,closeprice,qty,profit,maxprofit,maxloss,totalprofit,entertag,exittag,openbarno,closebarno
DCE.c.HOT,LONG,202109010930,2479,202109011350,2472,1,-70,60,-160,-7346.84,,,29,54
DCE.m.HOT,LONG,202108312240,3488,202109011400,3494,1,60,120,-90,-7288.05,,,19,56
DCE.y.HOT,LONG,202109011010,8964,202109011405,8958,1,-60,260,-360,-7349.56,,,37,57
DCE.m.HOT,LONG,202108312250,3491,202109011420,3493,1,20,90,-120,-7332.07,,,21,60
DCE.y.HOT,LONG,202109011035,8940,202109011425,8944,1,40,500,-80,-7293.58,,,39,61
DCE.y.HOT,LONG,202109011055,8934,202109011435,8952,1,180,560,-20,-7116.09,,,43,63
DCE.m.HOT,LONG,202109010950,3490,202109011440,3492,1,20,100,-50,-7096.09,,,33,64
DCE.y.HOT,LONG,202109011120,8962,202109011445,8932,1,-300,280,-380,-7400.11,,,48,65
DCE.m.HOT,LONG,202109011005,3491,202109011450,3493,1,20,90,-60,-7380.11,,,36,66
DCE.cs.HOT,SHORT,202108312110,2827,202109012105,2875,1,-480,53.3333,-400,-7865.64,,,1,69
DCE.m.HOT,LONG,202109011035,3495,202109012110,3492,1,-30,50,-100,-7897.15,,,39,70
DCE.y.HOT,LONG,202109011335,8974,202109012115,8946,1,-280,160,-540,-8181.17,,,51,71
DCE.c.HOT,LONG,202109010940,2479,202109012120,2465,1,-140,20,-170,-8326.4,,,31,72
DCE.cs.HOT,SHORT,202108312110,2827,202109012125,2878,1,-510,80,-670,-8837.91,,,1,73
DCE.m.HOT,LONG,202109011405,3493,202109012130,3489,1,-40,40,-60,-8879.42,,,57,74
DCE.c.HOT,LONG,202109011045,2472,202109012145,2469,1,-30,50,-100,-8914.86,,,41,77
DCE.m.HOT,LONG,202109011425,3492,202109012155,3482,1,-100,50,-140,-9017.58,,,61,79
DCE.y.HOT,LONG,202109011410,8956,202109012220,8902,1,-540,60,-700,-9561.6,,,58,84
DCE.cs.HOT,SHORT,202108312110,2827,202109012220,2879,1,-520,160,-1340,-10083.1,,,1,84
DCE.c.HOT,LONG,202109011105,2472,202109012225,2468,1,-40,50,-100,-10126.8,,,45,85
DCE.m.HOT,LONG,202109011445,3491,202109012235,3492,1,10,60,-150,-10121.1,,,65,87
DCE.cs.HOT,SHORT,202108312115,2828,202109012235,2883,1,-550,20,-660,-10672.6,,,2,87
DCE.c.HOT,LONG,202109011340,2472,202109012245,2469,1,-30,10,-100,-10706.8,,,52,89
DCE.cs.HOT,SHORT,202108312215,2848,202109012245,2883,1,-350,100,-460,-11058.3,,,14,89
DCE.m.HOT,LONG,202109011455,3489,202109012255,3482,1,-70,80,-130,-11132.5,,,67,91
DCE.y.HOT,LONG,202109011430,8944,202109012255,8894,1,-500,160,-580,-11635,,,62,91
DCE.c.HOT,LONG,202109011355,2466,202109012300,2469,1,30,60,-40,-11610.3,,,55,92
DCE.m.HOT,LONG,202109012120,3492,202109020915,3475,1,-170,40,-210,-11781.5,,,72,95
DCE.y.HOT,LONG,202109011440,8938,202109020915,8874,1,-640,180,-840,-12424,,,64,95
DCE.m.HOT,LONG,202109012140,3485,202109020925,3468,1,-170,110,-190,-12598,,,76,97
DCE.c.HOT,LONG,202109012130,2468,202109020925,2459,1,-90,30,-100,-12688,,,74,97
DCE.cs.HOT,SHORT,202109012110,2881,202109020925,2870,1,110,160,-40,-12578,,,70,97
DCE.c.HOT,LONG,202109012150,2468,202109020950,2459,1,-90,30,-110,-12672.3,,,78,102
DCE.m.HOT,LONG,202109012200,3479,202109020955,3467,1,-120,170,-190,-12792.3,,,80,103
DCE.cs.HOT,SHORT,202109012130,2879,202109021005,2877,1,20,140,-60,-12775,,,74,105
DCE.c.HOT,LONG,202109012230,2468,202109021015,2466,1,-20,30,-110,-12796.5,,,86,107
DCE.cs.HOT,SHORT,202109012225,2884,202109021040,2876,1,80,190,-10,-12717.7,,,85,109
DCE.y.HOT,LONG,202109011450,8940,202109021105,8924,1,-160,160,-900,-12881.7,,,66,114
DCE.cs.HOT,SHORT,202109012240,2882,202109021110,2879,1,30,170,-30,-12851.7,,,88,115
DCE.m.HOT,LONG,202109012240,3485,202109021120,3484,1,-10,30,-250,-12865.7,,,88,117
DCE.m.HOT,LONG,202109012300,3477,202109021120,3484,1,70,110,-170,-12795.7,,,92,117
DCE.c.HOT,LONG,202109012250,2470,202109021125,2481,1,110,110,-130,-12687.2,,,90,118
DCE.cs.HOT,SHORT,202109012250,2884,202109021335,2888,1,-40,190,-60,-12730,,,90,120
DCE.c.HOT,LONG,202109020905,2467,202109021345,2488,1,210,220,-100,-12521.5,,,93,122
DCE.cs.HOT,SHORT,202109020935,2871,202109021350,2893,1,-220,50,-230,-12742.7,,,99,123
DCE.c.HOT,LONG,202109020930,2460,202109021355,2489,1,290,290,-10,-12452.7,,,98,124
DCE.y.HOT,LONG,202109012120,8942,202109021405,8944,1,20,140,-920,-12435.4,,,72,126
DCE.c.HOT,LONG,202109020955,2460,202109021405,2492,1,320,330,-10,-12115.4,,,103,126
DCE.c.HOT,LONG,202109021035,2466,202109021435,2502,1,360,440,-30,-11759.1,,,108,132
DCE.cs.HOT,SHORT,202109021010,2879,202109021450,2909,1,-300,40,-400,-12060.3,,,106,135
DCE.m.HOT,LONG,202109020920,3470,202109022105,3504,1,340,500,-100,-11723.4,,,96,138
DCE.c.HOT,LONG,202109021130,2479,202109022110,2490,1,110,310,-10,-11616.1,,,119,139
DCE.y.HOT,LONG,202109012225,8902,202109022120,8944,1,420,960,-520,-11199.8,,,85,141
DCE.m.HOT,LONG,202109020935,3465,202109022140,3509,1,440,550,-30,-10763.8,,,99,145
DCE.y.HOT,LONG,202109012300,8894,202109022140,8942,1,480,1040,-440,-10286.3,,,92,145
DCE.y.HOT,LONG,202109020920,8864,202109022150,8936,1,720,1340,-140,-9572.85,,,96,147
DCE.c.HOT,LONG,202109021350,2488,202109022155,2497,1,90,220,-10,-9486.57,,,123,148
DCE.cs.HOT,SHORT,202109021050,2878,202109022200,2905,1,-270,30,-410,-9759.29,,,111,149
DCE.y.HOT,LONG,202109021115,8928,202109022205,8936,1,80,700,-240,-9681.8,,,116,150
DCE.cs.HOT,SHORT,202109021115,2880,202109022255,2899,1,-190,0,-390,-9877.33,,,116,160
DCE.m.HOT,LONG,202109021005,3471,202109022300,3505,1,340,490,-10,-9538.84,,,105,161
DCE.c.HOT,LONG,202109021400,2491,202109022300,2493,1,20,190,-30,-9520.05,,,125,161
DCE.y.HOT,LONG,202109021410,8940,202109030905,8950,1,100,580,-300,-9425.58,,,127,162
DCE.m.HOT,LONG,202109021125,3485,202109030915,3500,1,150,350,-20,-9280.81,,,118,164
DCE.m.HOT,LONG,202109021130,3488,202109030935,3495,1,70,320,-50,-9213.83,,,119,168
DCE.y.HOT,LONG,202109022125,8948,202109030940,8936,1,-120,360,-280,-9335.34,,,142,169
DCE.c.HOT,LONG,202109021410,2495,202109030945,2494,1,-10,150,-70,-9349.06,,,127,170
DCE.y.HOT,LONG,202109022145,8926,202109031015,8962,1,360,580,-40,-8990.27,,,146,176
DCE.cs.HOT,SHORT,202109021340,2890,202109031040,2900,1,-100,0,-290,-9094.29,,,121,178
DCE.m.HOT,LONG,202109022110,3507,202109031045,3490,1,-170,30,-230,-9264.29,,,139,179
DCE.c.HOT,LONG,202109021440,2504,202109031045,2493,1,-110,20,-160,-9375.5,,,133,179
DCE.y.HOT,LONG,202109022155,8936,202109031055,9094,1,1580,1780,-140,-7799.73,,,148,181
DCE.c.HOT,LONG,202109022115,2496,202109031055,2491,1,-50,30,-80,-7849.73,,,140,181
DCE.cs.HOT,SHORT,202109021355,2894,202109031100,2902,1,-80,20,-250,-7934.96,,,124,182
DCE.cs.HOT,SHORT,202109021455,2910,202109031110,2900,1,100,160,-10,-7837.98,,,136,184
DCE.m.HOT,LONG,202109022145,3501,202109031350,3495,1,-60,80,-170,-7899.49,,,146,192
DCE.c.HOT,LONG,202109022200,2497,202109031350,2494,1,-30,20,-100,-7929.49,,,149,192
DCE.cs.HOT,SHORT,202109022205,2905,202109031350,2904,1,10,90,-30,-7919.49,,,150,192
DCE.y.HOT,LONG,202109022210,8928,202109031400,9176,1,2480,2560,-60,-5443.72,,,151,194
DCE.m.HOT,LONG,202109030905,3500,202109031415,3491,1,-90,20,-160,-5536.23,,,162,197
DCE.y.HOT,LONG,202109030910,8950,202109031415,9198,1,2480,2540,-280,-3056.23,,,163,197
DCE.cs.HOT,SHORT,202109022300,2900,202109031430,2904,1,-40,40,-80,-3100.25,,,161,200
DCE.y.HOT,LONG,202109030945,8928,202109031450,9156,1,2280,2760,-60,-821.76,,,170,204
DCE.cs.HOT,SHORT,202109031050,2900,202109031455,2903,1,-30,30,-80,-851.76,,,180,205
DCE.y.HOT,LONG,202109031035,9028,202109032110,9150,1,1220,1760,0,361.71,,,177,208
DCE.cs.HOT,SHORT,202109031105,2900,202109032115,2888,1,120,180,-80,477.69,,,183,209
DCE.c.HOT,LONG,202109030905,2496,202109032120,2486,1,-100,30,-130,376.48,,,162,210
DCE.y.HOT,LONG,202109031100,9090,202109032145,9188,1,980,1140,0,1351.25,,,182,215
DCE.y.HOT,LONG,202109031405,9182,202109032200,9192,1,100,220,-600,1446.23,,,195,218
DCE.cs.HOT,SHORT,202109031115,2900,202109032215,2882,1,180,220,-80,1622.21,,,185,221
DCE.cs.HOT,SHORT,202109031355,2906,202109032235,2883,1,230,280,-10,1849.19,,,193,225
DCE.y.HOT,LONG,202109031420,9188,202109032250,9144,1,-440,140,-660,1405.17,,,198,228
DCE.m.HOT,LONG,202109030930,3496,202109032255,3473,1,-230,30,-250,1173.66,,,167,229
DCE.cs.HOT,SHORT,202109031435,2905,202109032300,2882,1,230,270,0,1398.13,,,201,230
DCE.m.HOT,LONG,202109030940,3496,202109060905,3477,1,-190,30,-250,1206.62,,,169,231
DCE.cs.HOT,SHORT,202109031500,2902,202109060915,2869,1,330,350,-30,1532.09,,,206,233
DCE.m.HOT,LONG,202109031055,3488,202109060930,3484,1,-40,110,-170,1489.07,,,181,236
DCE.y.HOT,LONG,202109031500,9126,202109060940,9120,1,-60,760,-200,1425.05,,,206,238
DCE.cs.HOT,SHORT,202109032120,2892,202109060945,2874,1,180,250,0,1602.54,,,210,239
DCE.y.HOT,LONG,202109032115,9148,202109060955,9108,1,-400,540,-460,1202.54,,,209,241
DCE.cs.HOT,SHORT,202109032225,2884,202109061000,2882,1,20,170,-30,1218.52,,,223,242
DCE.c.HOT,LONG,202109030950,2494,202109061005,2467,1,-270,20,-320,947.31,,,171,243
DCE.cs.HOT,SHORT,202109032245,2885,202109061035,2880,1,50,180,-10,994.59,,,227,246
DCE.m.HOT,LONG,202109031355,3494,202109061050,3470,1,-240,50,-320,751.57,,,193,249
DCE.cs.HOT,SHORT,202109060905,2880,202109061105,2880,1,-0,130,-60,750.06,,,231,252
DCE.m.HOT,LONG,202109031420,3491,202109061115,3468,1,-230,80,-290,518.55,,,198,254
DCE.cs.HOT,SHORT,202109060925,2882,202109061130,2876,1,60,90,-40,575.53,,,235,257
DCE.cs.HOT,SHORT,202109060955,2878,202109061355,2871,1,70,80,-60,644.02,,,241,262
DCE.m.HOT,LONG,202109032300,3475,202109061415,3486,1,110,150,-130,752.51,,,230,266
DCE.cs.HOT,SHORT,202109061010,2881,202109061420,2869,1,120,150,-30,871,,,244,267
DCE.y.HOT,LONG,202109032150,9188,202109061425,9170,1,-180,140,-900,691,,,216,268
DCE.m.HOT,LONG,202109060915,3489,202109061445,3484,1,-50,10,-270,636.98,,,233,272
DCE.cs.HOT,SHORT,202109061040,2877,202109061445,2872,1,50,110,-70,686.98,,,247,272
DCE.m.HOT,LONG,202109060935,3483,202109061455,3484,1,10,70,-210,693.96,,,237,274
DCE.cs.HOT,SHORT,202109061115,2876,202109062110,2868,1,80,100,-70,770.94,,,254,277
DCE.c.HOT,LONG,202109031050,2492,202109062115,2461,1,-310,40,-370,459.73,,,180,278
DCE.y.HOT,LONG,202109032205,9182,202109062120,9148,1,-340,160,-840,115.71,,,219,279
DCE.y.HOT,LONG,202109032255,9140,202109062130,9138,1,-20,580,-420,89.48,,,229,281
DCE.c.HOT,LONG,202109031100,2490,202109062135,2465,1,-250,60,-350,-164.24,,,182,282
DCE.y.HOT,LONG,202109060945,9116,202109062140,9138,1,220,820,-180,53.25,,,239,283
DCE.cs.HOT,SHORT,202109061335,2876,202109062140,2881,1,-50,100,-70,0.53,,,258,283
DCE.m.HOT,LONG,202109061055,3471,202109062210,3490,1,190,200,-30,185,,,250,289
DCE.c.HOT,LONG,202109031355,2492,202109062225,2462,1,-300,40,-370,-117.72,,,193,292
DCE.m.HOT,LONG,202109061120,3469,202109062230,3502,1,330,380,0,210.77,,,255,293
DCE.m.HOT,LONG,202109061420,3486,202109062245,3499,1,130,210,-50,336.54,,,267,296
DCE.y.HOT,LONG,202109061000,9116,202109062250,9142,1,260,1400,-140,592.52,,,242,297
DCE.c.HOT,LONG,202109032125,2483,202109062250,2463,1,-200,20,-280,391.31,,,211,297
DCE.cs.HOT,SHORT,202109061410,2867,202109062250,2890,1,-230,10,-260,159.8,,,265,297
DCE.y.HOT,LONG,202109061430,9194,202109070905,9142,1,-520,620,-640,-367.94,,,269,300
DCE.y.HOT,LONG,202109062125,9134,202109070910,9160,1,260,1220,-40,-107.94,,,280,301
DCE.cs.HOT,SHORT,202109061425,2877,202109070910,2882,1,-50,110,-160,-159.45,,,268,301
DCE.cs.HOT,SHORT,202109061450,2872,202109070925,2877,1,-50,60,-210,-217.49,,,273,304
DCE.y.HOT,LONG,202109062135,9144,202109070930,9146,1,20,1120,-200,-197.49,,,282,305
DCE.c.HOT,LONG,202109061010,2468,202109070950,2467,1,-10,10,-130,-212.72,,,244,309
DCE.cs.HOT,SHORT,202109062115,2876,202109070950,2879,1,-30,30,-170,-242.72,,,278,309
DCE.y.HOT,LONG,202109062150,9172,202109071000,9162,1,-100,840,-480,-345.44,,,285,311
DCE.y.HOT,LONG,202109062255,9150,202109071035,9152,1,20,280,-260,-327.95,,,298,315
DCE.c.HOT,LONG,202109062120,2463,202109071035,2465,1,20,50,-50,-307.95,,,279,315
DCE.m.HOT,LONG,202109061450,3484,202109071045,3515,1,310,340,-30,-1.97,,,273,317
DCE.y.HOT,LONG,202109070915,9136,202109071055,9136,1,0,420,-120,-4.69,,,302,319
DCE.cs.HOT,SHORT,202109062145,2881,202109071105,2872,1,90,110,-120,82.8,,,284,321
DCE.c.HOT,LONG,202109062140,2466,202109071110,2463,1,-30,20,-80,52.8,,,283,322
DCE.c.HOT,LONG,202109062230,2462,202109071120,2461,1,-10,60,-40,40.08,,,293,324
DCE.m.HOT,LONG,202109061500,3482,202109071345,3516,1,340,380,-10,377.36,,,275,329
DCE.cs.HOT,SHORT,202109062255,2887,202109071345,2873,1,140,170,-10,517.36,,,298,329
DCE.m.HOT,LONG,202109062220,3502,202109071355,3518,1,160,180,-190,675.85,,,291,331
DCE.y.HOT,LONG,202109070915,9136,202109071420,9196,1,600,840,-240,1272.83,,,302,336
DCE.m.HOT,LONG,202109062235,3504,202109071425,3526,1,220,290,-210,1492.83,,,294,337
DCE.y.HOT,LONG,202109070935,9162,202109071430,9222,1,600,620,-260,2090.32,,,306,338
DCE.c.HOT,LONG,202109062255,2460,202109071440,2461,1,10,80,-20,2096.3,,,298,340
DCE.c.HOT,LONG,202109070955,2466,202109071450,2463,1,-30,0,-60,2065.09,,,310,342
DCE.cs.HOT,SHORT,202109070915,2881,202109071450,2873,1,80,120,-30,2145.09,,,302,342
DCE.m.HOT,LONG,202109062250,3500,202109071455,3526,1,260,330,-170,2405.09,,,297,343
DCE.c.HOT,LONG,202109071045,2464,202109072105,2458,1,-60,20,-40,2339.65,,,317,345
DCE.cs.HOT,SHORT,202109070930,2879,202109072105,2864,1,150,120,-20,2488.14,,,305,345
DCE.y.HOT,LONG,202109071005,9160,202109072110,9196,1,360,760,-240,2845.63,,,312,346
DCE.c.HOT,LONG,202109071115,2463,202109072115,2454,1,-90,20,-110,2749.19,,,323,347
DCE.m.HOT,LONG,202109071050,3513,202109072120,3523,1,100,200,-10,2847.68,,,318,348
DCE.m.HOT,LONG,202109071350,3517,202109072135,3525,1,80,160,-40,2923.45,,,330,351
DCE.cs.HOT,SHORT,202109070955,2879,202109072145,2849,1,300,420,0,3220.43,,,310,353
DCE.c.HOT,LONG,202109071125,2463,202109072155,2474,1,110,120,-110,3327.71,,,325,355
DCE.cs.HOT,SHORT,202109071115,2873,202109072155,2852,1,210,360,-40,3536.2,,,323,355
DCE.m.HOT,LONG,202109071400,3520,202109072200,3509,1,-110,130,-140,3424.69,,,332,356
DCE.m.HOT,LONG,202109071435,3526,202109072220,3511,1,-150,30,-230,3268.95,,,339,360
DCE.c.HOT,LONG,202109071445,2462,202109072220,2479,1,170,240,-100,3437.74,,,341,360
DCE.y.HOT,LONG,202109071040,9144,202109072240,9142,1,-20,1000,-80,3412.51,,,316,364
DCE.c.HOT,LONG,202109071455,2462,202109072245,2476,1,140,240,-100,3548.79,,,343,365
DCE.y.HOT,LONG,202109071100,9152,202109072255,9124,1,-280,920,-440,3265.07,,,320,367
DCE.cs.HOT,SHORT,202109071355,2872,202109072255,2853,1,190,350,-30,3453.56,,,331,367
DCE.m.HOT,LONG,202109071500,3522,202109072300,3500,1,-220,50,-260,3232.05,,,344,368
DCE.m.HOT,LONG,202109072125,3518,202109080905,3499,1,-190,90,-220,3040.54,,,349,369
DCE.c.HOT,LONG,202109072110,2452,202109080905,2478,1,260,340,0,3298.03,,,346,369
DCE.m.HOT,LONG,202109072140,3516,202109080915,3505,1,-110,0,-200,3185.01,,,352,371
DCE.c.HOT,LONG,202109072120,2457,202109080920,2478,1,210,290,-10,3392.29,,,348,372
DCE.m.HOT,LONG,202109072210,3508,202109080930,3507,1,-10,60,-120,3381.08,,,358,374
DCE.c.HOT,LONG,202109072200,2473,202109080935,2475,1,20,130,-10,3399.57,,,356,375
DCE.m.HOT,LONG,202109072225,3508,202109080950,3511,1,30,80,-120,3428.36,,,361,378
DCE.y.HOT,LONG,202109071425,9206,202109080950,9168,1,-380,380,-1260,3045.85,,,337,378
DCE.cs.HOT,SHORT,202109071455,2871,202109081005,2845,1,260,340,-20,3300.32,,,343,381
DCE.m.HOT,LONG,202109080910,3503,202109081010,3510,1,70,130,-20,3370.32,,,370,382
DCE.cs.HOT,SHORT,202109072110,2851,202109081045,2841,1,100,140,-110,3467.3,,,346,386
DCE.m.HOT,LONG,202109080910,3503,202109081050,3511,1,80,260,-40,3547.3,,,370,387
DCE.c.HOT,LONG,202109072225,2478,202109081100,2473,1,-50,30,-70,3494.28,,,361,389
DCE.c.HOT,LONG,202109072250,2476,202109081115,2475,1,-10,50,-50,3483.07,,,366,392
DCE.m.HOT,LONG,202109080920,3512,202109081335,3504,1,-80,40,-140,3401.86,,,372,396
DCE.cs.HOT,SHORT,202109072150,2849,202109081335,2838,1,110,120,-130,3511.86,,,354,396
DCE.cs.HOT,SHORT,202109072200,2851,202109081350,2837,1,140,170,-110,3648.84,,,356,399
DCE.m.HOT,LONG,202109080935,3507,202109081410,3502,1,-50,90,-90,3597.33,,,375,403
DCE.y.HOT,LONG,202109071435,9226,202109081415,9182,1,-440,180,-1460,3153.31,,,339,404
DCE.c.HOT,LONG,202109080915,2477,202109081425,2467,1,-100,10,-140,3050.8,,,371,406
DCE.m.HOT,LONG,202109080955,3514,202109081430,3495,1,-190,10,-210,2860.8,,,379,407
DCE.y.HOT,LONG,202109072115,9224,202109081430,9188,1,-360,200,-1440,2500.8,,,347,407
DCE.cs.HOT,SHORT,202109072300,2856,202109081435,2828,1,280,320,-10,2775.57,,,368,408
DCE.m.HOT,LONG,202109081015,3509,202109081445,3491,1,-180,40,-190,2594.06,,,383,410
DCE.c.HOT,LONG,202109080925,2474,202109081445,2461,1,-130,30,-140,2464.06,,,373,410
DCE.y.HOT,LONG,202109072245,9122,202109081500,9184,1,620,1000,-420,3081.34,,,365,413
DCE.cs.HOT,SHORT,202109081010,2846,202109081500,2834,1,120,220,-20,3201.34,,,382,413
DCE.c.HOT,LONG,202109080945,2476,202109082115,2459,1,-170,10,-210,3026.11,,,377,416
DCE.cs.HOT,SHORT,202109081050,2840,202109082115,2829,1,110,160,-20,3134.6,,,387,416
DCE.m.HOT,LONG,202109081055,3511,202109082125,3493,1,-180,10,-270,2950.37,,,388,418
DCE.c.HOT,LONG,202109081105,2474,202109082130,2463,1,-110,30,-190,2837.65,,,390,419
DCE.c.HOT,LONG,202109081120,2477,202109082130,2463,1,-140,0,-220,2696.44,,,393,419
DCE.y.HOT,LONG,202109080905,9090,202109082225,9162,1,720,1980,-100,3411.51,,,369,430
DCE.y.HOT,LONG,202109080955,9174,202109082245,9146,1,-280,1140,-380,3126.49,,,379,434
DCE.cs.HOT,SHORT,202109081340,2837,202109082250,2836,1,10,130,-60,3134.98,,,397,435
DCE.y.HOT,LONG,202109081420,9196,202109082300,9158,1,-380,920,-600,2748.45,,,405,437
DCE.cs.HOT,SHORT,202109081400,2837,202109090905,2836,1,10,130,-60,2754.43,,,401,438
DCE.m.HOT,LONG,202109081340,3504,202109090920,3477,1,-270,30,-310,2481.41,,,397,441
DCE.y.HOT,LONG,202109081435,9206,202109090925,9124,1,-820,820,-980,1657.39,,,408,442
DCE.cs.HOT,SHORT,202109081440,2828,202109090925,2828,1,-0,30,-150,1655.88,,,409,442
DCE.y.HOT,LONG,202109082105,9280,202109090935,9112,1,-1680,80,-1720,-28.14,,,414,444
DCE.m.HOT,LONG,202109081415,3497,202109090940,3470,1,-270,30,-310,-299.65,,,404,445
DCE.y.HOT,LONG,202109082230,9164,202109090945,9122,1,-420,40,-640,-722.16,,,431,446
DCE.cs.HOT,SHORT,202109082105,2830,202109090950,2828,1,20,50,-130,-706.18,,,414,447
DCE.m.HOT,LONG,202109081435,3493,202109090955,3473,1,-200,60,-270,-907.69,,,408,448
DCE.y.HOT,LONG,202109082255,9154,202109091015,9164,1,100,240,-540,-810.71,,,436,452
DCE.y.HOT,LONG,202109090905,9122,202109091040,9174,1,520,740,-220,-293.22,,,438,454
DCE.cs.HOT,SHORT,202109082120,2828,202109091045,2829,1,-10,40,-150,-305.73,,,417,455
DCE.m.HOT,LONG,202109081450,3489,202109091050,3483,1,-60,100,-230,-367.24,,,411,456
DCE.y.HOT,LONG,202109090930,9122,202109091050,9174,1,520,740,-220,152.76,,,443,456
DCE.m.HOT,LONG,202109082130,3494,202109091120,3476,1,-180,50,-280,-32.77,,,419,462
DCE.y.HOT,LONG,202109090940,9120,202109091125,9098,1,-220,760,-260,-254.28,,,445,463
DCE.cs.HOT,SHORT,202109082255,2839,202109091340,2838,1,10,150,-100,-246.79,,,436,466
DCE.m.HOT,LONG,202109090925,3472,202109091345,3471,1,-10,130,-60,-256.79,,,442,467
DCE.y.HOT,LONG,202109090950,9134,202109091345,9126,1,-80,620,-820,-336.79,,,447,467
DCE.c.HOT,LONG,202109081430,2465,202109091350,2454,1,-110,40,-150,-453.53,,,407,468
DCE.m.HOT,LONG,202109090950,3471,202109091355,3467,1,-40,140,-50,-493.53,,,447,469
DCE.y.HOT,LONG,202109091035,9174,202109091405,9152,1,-220,220,-1220,-716.25,,,453,471
DCE.c.HOT,LONG,202109081455,2463,202109091410,2453,1,-100,60,-130,-819.97,,,412,472
DCE.m.HOT,LONG,202109091000,3472,202109091430,3462,1,-100,130,-170,-921.18,,,449,476
DCE.c.HOT,LONG,202109082120,2460,202109091430,2463,1,30,90,-100,-891.18,,,417,476
DCE.y.HOT,LONG,202109091045,9162,202109091435,9126,1,-360,200,-1100,-1252.69,,,455,477
DCE.c.HOT,LONG,202109082135,2466,202109091445,2465,1,-10,30,-160,-1266.41,,,420,479
DCE.y.HOT,LONG,202109091055,9148,202109091450,9138,1,-100,180,-960,-1366.41,,,457,480
DCE.m.HOT,LONG,202109091055,3479,202109092115,3475,1,-40,10,-280,-1411.64,,,457,485
DCE.cs.HOT,SHORT,202109090915,2834,202109092115,2832,1,20,100,-150,-1393.15,,,440,485
DCE.y.HOT,LONG,202109091130,9070,202109092130,9124,1,540,1080,-180,-858.68,,,464,488
DCE.c.HOT,LONG,202109082135,2466,202109092140,2463,1,-30,60,-320,-892.4,,,420,490
DCE.m.HOT,LONG,202109091125,3476,202109092155,3468,1,-80,20,-250,-975.12,,,463,493
DCE.cs.HOT,SHORT,202109090930,2833,202109092200,2831,1,20,90,-160,-958.14,,,443,494
DCE.y.HOT,LONG,202109091350,9130,202109092210,9112,1,-180,480,-360,-1140.65,,,468,496
DCE.cs.HOT,SHORT,202109091000,2828,202109092225,2829,1,-10,40,-210,-1156.18,,,449,499
DCE.m.HOT,LONG,202109091350,3466,202109092235,3481,1,150,160,-150,-1007.69,,,468,501
DCE.cs.HOT,SHORT,202109091050,2832,202109092240,2826,1,60,70,-170,-950.71,,,456,502
DCE.c.HOT,LONG,202109091355,2456,202109092300,2458,1,20,130,-40,-934.94,,,469,506
DCE.c.HOT,LONG,202109091415,2452,202109100915,2459,1,70,170,0,-867.36,,,473,509
