code,direct,opentime,openprice,closetime,closeprice,qty,profit,maxprofit,maxloss,totalprofit,entertag,exittag,openbarno,closebarno
DCE.cs.HOT,SHORT,202109011420,2855,202109012210,2880,1,-250,20,-390,-10929.7,,,60,82
DCE.m.HOT,LONG,202109011125,3497,202109012230,3487,1,-100,20,-210,-11032.7,,,49,86
DCE.m.HOT,LONG,202109011335,3496,202109012250,3485,1,-110,30,-200,-11145.8,,,51,90
DCE.c.HOT,LONG,202109010945,2479,202109020905,2467,1,-120,10,-170,-11268.5,,,32,93
DCE.y.HOT,LONG,202109011445,8932,202109020910,8860,1,-720,240,-740,-11991,,,65,94
DCE.y.HOT,LONG,202109011455,8940,202109020910,8860,1,-800,160,-820,-12793.5,,,67,94
DCE.m.HOT,LONG,202109011430,3491,202109020915,3475,1,-160,60,-200,-12956.2,,,62,95
DCE.c.HOT,LONG,202109011045,2472,202109020915,2464,1,-80,50,-100,-13042.4,,,41,95
DCE.m.HOT,LONG,202109012145,3489,202109020920,3470,1,-190,70,-200,-13232.4,,,77,96
DCE.y.HOT,LONG,202109012105,8922,202109020935,8878,1,-440,280,-720,-13676.7,,,69,99
DCE.c.HOT,LONG,202109011110,2475,202109020935,2461,1,-140,20,-180,-13817.9,,,46,99
DCE.cs.HOT,SHORT,202109012105,2875,202109020945,2868,1,70,100,-190,-13751.6,,,69,101
DCE.c.HOT,LONG,202109011415,2466,202109020950,2459,1,-70,60,-90,-13822.8,,,59,102
DCE.m.HOT,LONG,202109012210,3480,202109020955,3467,1,-130,160,-200,-13952.8,,,82,103
DCE.cs.HOT,SHORT,202109012140,2879,202109021000,2876,1,30,140,-60,-13927,,,76,104
DCE.m.HOT,LONG,202109012235,3492,202109021010,3472,1,-200,0,-320,-14128.5,,,87,106
DCE.c.HOT,LONG,202109012200,2467,202109021010,2465,1,-20,40,-100,-14148.5,,,80,106
DCE.cs.HOT,SHORT,202109012150,2880,202109021055,2877,1,30,150,-50,-14121.3,,,78,112
DCE.y.HOT,LONG,202109012140,8908,202109021110,8936,1,280,380,-580,-13842.8,,,76,115
DCE.c.HOT,LONG,202109020910,2465,202109021110,2467,1,20,30,-80,-13822.8,,,94,115
DCE.cs.HOT,SHORT,202109012205,2879,202109021120,2885,1,-60,140,-60,-13886.5,,,81,117
DCE.c.HOT,LONG,202109020920,2460,202109021125,2481,1,210,210,-30,-13676.5,,,96,118
DCE.m.HOT,LONG,202109012255,3482,202109021335,3484,1,20,80,-220,-13659.2,,,91,120
DCE.c.HOT,LONG,202109020940,2461,202109021335,2482,1,210,210,-20,-13449.2,,,100,120
DCE.c.HOT,LONG,202109020955,2460,202109021345,2488,1,280,290,-10,-13171.9,,,103,122
DCE.c.HOT,LONG,202109021035,2466,202109021355,2489,1,230,230,-30,-12943.1,,,108,124
DCE.cs.HOT,SHORT,202109012215,2880,202109021400,2895,1,-150,150,-160,-13093.1,,,83,125
DCE.m.HOT,LONG,202109020925,3468,202109021405,3489,1,210,220,-80,-12883.1,,,97,126
DCE.m.HOT,LONG,202109020925,3468,202109021415,3495,1,270,440,-160,-12617.4,,,97,128
DCE.c.HOT,LONG,202109021115,2466,202109021420,2499,1,330,330,0,-12288.9,,,116,129
DCE.m.HOT,LONG,202109021000,3474,202109021455,3504,1,300,460,-40,-11990.1,,,104,136
DCE.c.HOT,LONG,202109021130,2479,202109021455,2500,1,210,310,-10,-11780.1,,,119,136
DCE.m.HOT,LONG,202109021015,3475,202109022120,3504,1,290,450,-40,-11494.3,,,107,141
DCE.m.HOT,LONG,202109021340,3483,202109022135,3508,1,250,370,0,-11247.4,,,121,144
DCE.cs.HOT,SHORT,202109020955,2869,202109022215,2903,1,-340,0,-500,-11590.4,,,103,152
DCE.y.HOT,LONG,202109012210,8906,202109022230,8980,1,740,920,-560,-10854.4,,,82,155
DCE.y.HOT,LONG,202109020915,8874,202109022250,8948,1,740,1240,-240,-10119.4,,,95,159
DCE.c.HOT,LONG,202109021340,2485,202109022255,2493,1,80,250,0,-10043.1,,,121,160
DCE.y.HOT,LONG,202109020915,8874,202109022300,8942,1,680,2480,-480,-9365.64,,,95,161
DCE.cs.HOT,SHORT,202109021005,2877,202109030905,2904,1,-270,20,-420,-9640.87,,,105,162
DCE.c.HOT,LONG,202109021350,2488,202109030910,2494,1,60,220,-10,-9582.08,,,123,163
DCE.cs.HOT,SHORT,202109021105,2880,202109030925,2899,1,-190,20,-390,-9776.31,,,114,166
DCE.m.HOT,LONG,202109021410,3492,202109030935,3495,1,30,280,-10,-9749.33,,,127,168
DCE.y.HOT,LONG,202109020945,8864,202109030940,8936,1,720,1340,-40,-9033.35,,,101,169
DCE.c.HOT,LONG,202109021405,2492,202109030940,2495,1,30,180,-40,-9004.56,,,126,169
DCE.c.HOT,LONG,202109021425,2504,202109030955,2494,1,-100,60,-160,-9109.49,,,130,172
DCE.m.HOT,LONG,202109021420,3504,202109031005,3486,1,-180,160,-200,-9292.21,,,129,174
DCE.c.HOT,LONG,202109021500,2496,202109031005,2493,1,-30,30,-80,-9323.42,,,137,174
DCE.m.HOT,LONG,202109021500,3502,202109031035,3490,1,-120,90,-180,-9447.65,,,137,177
DCE.m.HOT,LONG,202109022125,3506,202109031045,3490,1,-160,40,-220,-9609.16,,,142,179
DCE.cs.HOT,SHORT,202109021125,2887,202109031055,2901,1,-140,20,-320,-9752.18,,,118,181
DCE.c.HOT,LONG,202109030905,2496,202109031105,2490,1,-60,30,-80,-9813.69,,,162,183
DCE.cs.HOT,SHORT,202109021405,2894,202109031110,2900,1,-60,0,-250,-9876.41,,,126,184
DCE.c.HOT,LONG,202109030915,2497,202109031125,2491,1,-60,20,-100,-9937.92,,,164,187
DCE.m.HOT,LONG,202109022140,3509,202109031340,3490,1,-190,10,-250,-10129.1,,,145,190
DCE.y.HOT,LONG,202109021120,8912,202109031340,9158,1,2460,2620,-80,-7671.64,,,117,190
DCE.c.HOT,LONG,202109030945,2494,202109031400,2493,1,-10,20,-70,-7685.66,,,170,194
DCE.y.HOT,LONG,202109022235,8958,202109031420,9188,1,2300,2460,-360,-5386.87,,,156,198
DCE.c.HOT,LONG,202109031000,2493,202109031420,2494,1,10,20,-60,-5376.87,,,173,198
DCE.cs.HOT,SHORT,202109022220,2899,202109031425,2905,1,-60,30,-90,-5440.59,,,153,199
DCE.y.HOT,LONG,202109022255,8944,202109031430,9184,1,2400,2600,-220,-3040.59,,,160,200
DCE.c.HOT,LONG,202109031010,2493,202109031440,2489,1,-40,20,-60,-3084.61,,,175,202
DCE.c.HOT,LONG,202109031110,2489,202109031500,2492,1,30,60,-20,-3055.82,,,184,206
DCE.cs.HOT,SHORT,202109030910,2897,202109031500,2902,1,-50,10,-110,-3105.82,,,163,206
DCE.c.HOT,LONG,202109031335,2489,202109032110,2488,1,-10,70,-10,-3119.75,,,189,208
DCE.y.HOT,LONG,202109030905,8950,202109032115,9148,1,1980,2540,-280,-1142.26,,,162,209
DCE.m.HOT,LONG,202109030940,3496,202109032120,3491,1,-50,30,-120,-1193.77,,,169,210
DCE.m.HOT,LONG,202109031010,3487,202109032135,3491,1,40,120,-20,-1160.51,,,175,213
DCE.cs.HOT,SHORT,202109030930,2899,202109032145,2887,1,120,170,-90,-1043.53,,,167,215
DCE.m.HOT,LONG,202109031040,3493,202109032155,3488,1,-50,60,-120,-1095.04,,,178,217
DCE.y.HOT,LONG,202109030945,8928,202109032155,9190,1,2620,2760,-60,1522.45,,,170,217
DCE.c.HOT,LONG,202109031405,2492,202109032205,2481,1,-110,40,-160,1405.71,,,195,219
DCE.m.HOT,LONG,202109031050,3488,202109032210,3482,1,-60,110,-100,1344.2,,,180,220
DCE.m.HOT,LONG,202109031350,3495,202109032225,3476,1,-190,40,-240,1149.97,,,192,223
DCE.cs.HOT,SHORT,202109031100,2902,202109032230,2885,1,170,240,-60,1316.95,,,182,224
DCE.m.HOT,LONG,202109032130,3492,202109032300,3475,1,-170,10,-210,1145.44,,,212,230
DCE.y.HOT,LONG,202109031345,9166,202109032300,9122,1,-440,380,-480,702.93,,,191,230
DCE.c.HOT,LONG,202109031425,2492,202109032300,2476,1,-160,40,-190,541.72,,,199,230
DCE.cs.HOT,SHORT,202109031115,2900,202109032300,2882,1,180,220,-80,720.21,,,185,230
DCE.y.HOT,LONG,202109031425,9198,202109060915,9116,1,-820,40,-920,-109.04,,,199,233
DCE.y.HOT,LONG,202109031435,9184,202109060930,9108,1,-760,180,-780,-874.06,,,201,236
DCE.cs.HOT,SHORT,202109031430,2904,202109060935,2882,1,220,370,-10,-658.08,,,200,237
DCE.c.HOT,LONG,202109031445,2490,202109060940,2466,1,-240,60,-280,-899.29,,,203,238
DCE.cs.HOT,SHORT,202109032105,2895,202109060955,2878,1,170,280,-70,-732.01,,,207,241
DCE.c.HOT,LONG,202109032105,2491,202109061000,2467,1,-240,50,-290,-972.01,,,207,242
DCE.y.HOT,LONG,202109032125,9168,202109061005,9110,1,-580,340,-700,-1553.52,,,211,243
DCE.cs.HOT,SHORT,202109032155,2887,202109061005,2882,1,50,200,0,-1504.73,,,217,243
DCE.c.HOT,LONG,202109032120,2486,202109061015,2468,1,-180,0,-240,-1688.75,,,210,245
DCE.y.HOT,LONG,202109032200,9192,202109061035,9114,1,-780,20,-940,-2468.75,,,218,246
DCE.m.HOT,LONG,202109032140,3486,202109061045,3469,1,-170,50,-240,-2639.96,,,214,248
DCE.c.HOT,LONG,202109032210,2477,202109061045,2464,1,-130,30,-150,-2772.47,,,220,248
DCE.cs.HOT,SHORT,202109032235,2883,202109061045,2877,1,60,160,-30,-2712.47,,,225,248
DCE.y.HOT,LONG,202109060905,9148,202109061050,9110,1,-380,20,-500,-3093.98,,,231,249
DCE.cs.HOT,SHORT,202109060905,2880,202109061100,2880,1,-0,130,-60,-3099.21,,,231,251
DCE.y.HOT,LONG,202109060920,9126,202109061120,9164,1,380,700,-280,-2720.72,,,234,255
DCE.c.HOT,LONG,202109060905,2473,202109061120,2462,1,-110,0,-110,-2830.72,,,231,255
DCE.c.HOT,LONG,202109060945,2465,202109061125,2463,1,-20,40,-30,-2853.23,,,239,256
DCE.cs.HOT,SHORT,202109060940,2878,202109061125,2879,1,-10,50,-60,-2863.23,,,238,256
DCE.c.HOT,LONG,202109061005,2467,202109061340,2463,1,-40,20,-60,-2907.16,,,243,259
DCE.cs.HOT,SHORT,202109061000,2882,202109061340,2874,1,80,90,-20,-2827.16,,,242,259
DCE.m.HOT,LONG,202109032200,3485,202109061350,3485,1,0,50,-230,-2829.88,,,218,261
DCE.cs.HOT,SHORT,202109061010,2881,202109061350,2875,1,60,80,-30,-2769.88,,,244,261
DCE.m.HOT,LONG,202109032215,3475,202109061405,3487,1,120,150,-130,-2652.9,,,221,264
DCE.c.HOT,LONG,202109061035,2468,202109061405,2461,1,-70,0,-70,-2722.9,,,246,264
DCE.m.HOT,LONG,202109032230,3477,202109061430,3486,1,90,130,-150,-2635.62,,,224,269
DCE.y.HOT,LONG,202109060935,9132,202109061435,9194,1,620,640,-340,-2017.13,,,237,270
DCE.c.HOT,LONG,202109061050,2464,202109061440,2464,1,0,30,-50,-2017.13,,,249,271
DCE.y.HOT,LONG,202109061010,9114,202109061450,9190,1,760,840,-120,-1260.85,,,244,273
DCE.c.HOT,LONG,202109061130,2463,202109061450,2463,1,0,20,-40,-1260.85,,,257,273
DCE.y.HOT,LONG,202109061045,9112,202109062105,9198,1,860,860,-100,-407.08,,,248,276
DCE.c.HOT,LONG,202109061130,2463,202109062110,2457,1,-60,40,-80,-470.8,,,257,277
DCE.cs.HOT,SHORT,202109061050,2879,202109062110,2868,1,110,130,-50,-362.31,,,249,277
DCE.m.HOT,LONG,202109060910,3489,202109062115,3483,1,-60,10,-270,-423.82,,,232,278
DCE.y.HOT,LONG,202109061055,9118,202109062120,9148,1,300,800,-80,-129.05,,,250,279
DCE.y.HOT,LONG,202109061125,9146,202109062130,9138,1,-80,520,-200,-215.58,,,256,281
DCE.c.HOT,LONG,202109061345,2463,202109062140,2466,1,30,40,-80,-189.3,,,260,283
DCE.cs.HOT,SHORT,202109061105,2880,202109062145,2881,1,-10,140,-30,-202.02,,,252,284
DCE.m.HOT,LONG,202109061050,3470,202109062150,3486,1,160,200,-20,-43.53,,,249,285
DCE.y.HOT,LONG,202109061445,9186,202109062150,9172,1,-140,120,-560,-186.04,,,272,285
DCE.cs.HOT,SHORT,202109061335,2876,202109062200,2885,1,-90,100,-90,-283.08,,,258,287
DCE.y.HOT,LONG,202109061455,9168,202109062205,9212,1,440,880,-380,154.41,,,274,288
DCE.m.HOT,LONG,202109061355,3484,202109062220,3502,1,180,200,-30,328.88,,,262,291
DCE.m.HOT,LONG,202109061410,3489,202109062230,3502,1,130,180,-80,455.86,,,265,293
DCE.y.HOT,LONG,202109062110,9158,202109062235,9174,1,160,980,-280,614.35,,,277,294
DCE.cs.HOT,SHORT,202109061345,2873,202109062250,2890,1,-170,70,-200,440.33,,,260,297
DCE.c.HOT,LONG,202109061410,2461,202109062300,2459,1,-20,70,-60,417.61,,,265,299
DCE.y.HOT,LONG,202109062125,9134,202109070915,9136,1,20,1220,-40,437.61,,,280,302
DCE.m.HOT,LONG,202109061435,3485,202109070935,3501,1,160,220,-40,592.38,,,270,306
DCE.c.HOT,LONG,202109061445,2463,202109070935,2464,1,10,50,-80,601.17,,,272,306
DCE.y.HOT,LONG,202109062135,9144,202109070945,9158,1,140,1120,-200,738.45,,,282,308
DCE.m.HOT,LONG,202109062120,3485,202109071005,3514,1,290,300,-20,1025.94,,,279,312
DCE.c.HOT,LONG,202109061455,2463,202109071035,2465,1,20,50,-80,1043.22,,,274,315
DCE.m.HOT,LONG,202109062155,3487,202109071115,3519,1,320,330,-40,1362.01,,,286,323
DCE.y.HOT,LONG,202109062155,9170,202109071120,9164,1,-60,860,-460,1300.5,,,286,324
DCE.y.HOT,LONG,202109062210,9212,202109071130,9180,1,-320,0,-880,977.99,,,289,326
DCE.c.HOT,LONG,202109062115,2461,202109071130,2463,1,20,70,-30,997.99,,,278,326
DCE.cs.HOT,SHORT,202109061355,2871,202109071130,2875,1,-40,50,-220,956.48,,,262,326
DCE.m.HOT,LONG,202109062225,3505,202109071340,3515,1,100,150,-220,1051.25,,,292,328
DCE.y.HOT,LONG,202109062240,9172,202109071340,9200,1,280,400,-480,1331.25,,,295,328
DCE.cs.HOT,SHORT,202109062120,2877,202109071355,2872,1,50,70,-160,1377.23,,,279,331
DCE.y.HOT,LONG,202109070920,9150,202109071400,9186,1,360,620,-140,1737.23,,,303,332
DCE.c.HOT,LONG,202109062145,2464,202109071415,2462,1,-20,40,-60,1713.21,,,284,335
DCE.m.HOT,LONG,202109062235,3504,202109071420,3527,1,230,250,-210,1943.21,,,294,336
DCE.cs.HOT,SHORT,202109062150,2883,202109071420,2872,1,110,130,-100,2052,,,285,336
DCE.c.HOT,LONG,202109070920,2462,202109071425,2461,1,-10,60,-20,2040.49,,,303,337
DCE.y.HOT,LONG,202109070950,9156,202109071430,9222,1,660,680,-200,2698.98,,,309,338
DCE.m.HOT,LONG,202109070940,3501,202109071435,3526,1,250,320,0,2947.77,,,307,339
DCE.cs.HOT,SHORT,202109062205,2885,202109071440,2869,1,160,160,-80,3103.75,,,288,340
DCE.cs.HOT,SHORT,202109062255,2887,202109072105,2864,1,230,200,-10,3330.73,,,298,345
DCE.y.HOT,LONG,202109071125,9176,202109072125,9196,1,200,680,-120,3526.71,,,325,349
DCE.cs.HOT,SHORT,202109071335,2876,202109072135,2846,1,300,390,-10,3822.69,,,327,351
DCE.c.HOT,LONG,202109070940,2465,202109072155,2474,1,90,100,-130,3909.97,,,307,355
DCE.c.HOT,LONG,202109071040,2464,202109072210,2483,1,190,200,-120,4097.55,,,316,358
DCE.m.HOT,LONG,202109071010,3513,202109072215,3511,1,-20,200,-100,4076.04,,,313,359
DCE.c.HOT,LONG,202109071335,2464,202109072225,2478,1,140,220,-120,4212.11,,,327,361
DCE.cs.HOT,SHORT,202109071400,2874,202109072230,2854,1,200,370,0,4409.39,,,332,362
DCE.cs.HOT,SHORT,202109071425,2871,202109072240,2851,1,200,340,-30,4606.37,,,337,364
DCE.m.HOT,LONG,202109071120,3518,202109072250,3503,1,-150,150,-150,4453.35,,,324,366
DCE.c.HOT,LONG,202109071420,2463,202109072255,2478,1,150,230,-110,4600.63,,,336,367
DCE.cs.HOT,SHORT,202109071445,2873,202109080910,2845,1,280,360,-10,4877.91,,,341,370
DCE.y.HOT,LONG,202109071335,9186,202109080915,9110,1,-760,580,-1060,4115.4,,,327,371
DCE.c.HOT,LONG,202109071430,2462,202109080925,2474,1,120,240,-100,4230.17,,,338,373
DCE.y.HOT,LONG,202109071350,9170,202109080930,9116,1,-540,740,-900,3687.66,,,330,374
DCE.c.HOT,LONG,202109072200,2473,202109080945,2476,1,30,130,-10,3713.94,,,356,377
DCE.y.HOT,LONG,202109071405,9188,202109080955,9174,1,-140,560,-1080,3570.22,,,333,379
DCE.cs.HOT,SHORT,202109072110,2851,202109080955,2845,1,60,140,-110,3630.22,,,346,379
DCE.y.HOT,LONG,202109071435,9226,202109081005,9184,1,-420,180,-1460,3203.69,,,339,381
DCE.y.HOT,LONG,202109072130,9204,202109081040,9176,1,-280,100,-1240,2921.18,,,350,385
DCE.c.HOT,LONG,202109072215,2485,202109081040,2476,1,-90,10,-130,2831.18,,,359,385
DCE.c.HOT,LONG,202109072230,2478,202109081040,2476,1,-20,30,-60,2811.18,,,362,385
DCE.c.HOT,LONG,202109072300,2479,202109081055,2472,1,-70,20,-80,2736.25,,,368,388
DCE.y.HOT,LONG,202109080920,9122,202109081105,9204,1,820,1000,-240,3556.25,,,372,390
DCE.y.HOT,LONG,202109080935,9122,202109081105,9204,1,820,1000,0,4376.25,,,375,390
DCE.y.HOT,LONG,202109081000,9190,202109081115,9182,1,-80,320,-360,4290.02,,,380,392
DCE.c.HOT,LONG,202109080930,2474,202109081335,2473,1,-10,30,-30,4277.51,,,374,396
DCE.y.HOT,LONG,202109081015,9180,202109081340,9184,1,40,420,-260,4317.51,,,383,397
DCE.cs.HOT,SHORT,202109072150,2849,202109081350,2837,1,120,150,-130,4433.79,,,354,399
DCE.m.HOT,LONG,202109071345,3516,202109081400,3503,1,-130,170,-200,4300.77,,,329,401
DCE.c.HOT,LONG,202109080950,2475,202109081405,2466,1,-90,20,-100,4209.26,,,378,402
DCE.cs.HOT,SHORT,202109072235,2851,202109081410,2832,1,190,200,-60,4399.26,,,363,403
DCE.m.HOT,LONG,202109071425,3526,202109081415,3497,1,-290,30,-300,4107.75,,,337,404
DCE.y.HOT,LONG,202109081045,9174,202109081425,9190,1,160,480,-140,4263.52,,,386,406
DCE.y.HOT,LONG,202109081110,9200,202109081500,9184,1,-160,100,-400,4101.01,,,391,413
DCE.cs.HOT,SHORT,202109072245,2854,202109081500,2834,1,200,300,-30,4301.01,,,365,413
DCE.cs.HOT,SHORT,202109080915,2843,202109081500,2834,1,90,190,-60,4391.01,,,371,413
DCE.m.HOT,LONG,202109071440,3524,202109082110,3489,1,-350,50,-390,4036.48,,,340,415
DCE.cs.HOT,SHORT,202109081000,2845,202109082115,2829,1,160,210,-30,4192.46,,,380,416
DCE.c.HOT,LONG,202109081045,2474,202109082130,2463,1,-110,30,-190,4078.23,,,386,419
DCE.y.HOT,LONG,202109081110,9200,202109082135,9214,1,140,880,-800,4215.72,,,391,420
DCE.c.HOT,LONG,202109081045,2474,202109082145,2467,1,-70,60,-380,4140.79,,,386,422
DCE.cs.HOT,SHORT,202109081355,2838,202109082145,2839,1,-10,140,-30,4129.28,,,400,422
DCE.cs.HOT,SHORT,202109081415,2833,202109082200,2837,1,-40,90,-80,4085.05,,,404,425
DCE.c.HOT,LONG,202109081105,2474,202109082205,2467,1,-70,30,-190,4013.84,,,390,426
DCE.y.HOT,LONG,202109081120,9188,202109082215,9186,1,-20,1000,-440,3988.61,,,393,428
DCE.cs.HOT,SHORT,202109082105,2830,202109082215,2839,1,-90,50,-130,3898.61,,,414,428
DCE.m.HOT,LONG,202109072220,3511,202109082230,3477,1,-340,50,-350,3553.08,,,360,431
DCE.c.HOT,LONG,202109081340,2472,202109082230,2467,1,-50,0,-170,3501.87,,,397,431
DCE.cs.HOT,SHORT,202109082105,2830,202109082240,2836,1,-60,100,-260,3439.15,,,414,433
DCE.cs.HOT,SHORT,202109082120,2828,202109082250,2836,1,-80,20,-150,3357.64,,,417,435
DCE.m.HOT,LONG,202109072255,3498,202109082300,3475,1,-230,180,-250,3126.13,,,367,437
DCE.cs.HOT,SHORT,202109082150,2837,202109090905,2836,1,10,30,-60,3133.11,,,423,438
DCE.m.HOT,LONG,202109081405,3502,202109090915,3482,1,-200,0,-290,2930.09,,,402,440
DCE.m.HOT,LONG,202109081420,3496,202109090915,3482,1,-140,40,-230,2788.58,,,405,440
DCE.y.HOT,LONG,202109081350,9186,202109090920,9130,1,-560,1020,-780,2223.05,,,399,441
DCE.c.HOT,LONG,202109081415,2467,202109090920,2464,1,-30,20,-120,2191.84,,,404,441
DCE.cs.HOT,SHORT,202109082205,2837,202109090930,2833,1,40,100,-60,2228.12,,,426,443
DCE.m.HOT,LONG,202109082120,3490,202109090935,3469,1,-210,90,-240,2018.12,,,417,444
DCE.cs.HOT,SHORT,202109082220,2838,202109090950,2828,1,100,110,-40,2115.1,,,429,447
DCE.m.HOT,LONG,202109082240,3480,202109090955,3473,1,-70,100,-140,2045.1,,,433,448
DCE.y.HOT,LONG,202109081430,9188,202109091000,9170,1,-180,1000,-880,1861.08,,,407,449
DCE.y.HOT,LONG,202109082110,9264,202109091045,9162,1,-1020,180,-1640,837.06,,,415,455
DCE.y.HOT,LONG,202109082140,9184,202109091100,9130,1,-540,120,-840,294.55,,,421,458
DCE.m.HOT,LONG,202109090905,3486,202109091350,3466,1,-200,40,-200,92.04,,,438,468
DCE.cs.HOT,SHORT,202109082245,2837,202109091355,2838,1,-10,130,-120,80.53,,,434,469
DCE.m.HOT,LONG,202109090920,3477,202109091400,3466,1,-110,80,-110,-29.47,,,441,470
DCE.c.HOT,LONG,202109082135,2466,202109091415,2452,1,-140,30,-160,-172.49,,,420,473
DCE.cs.HOT,SHORT,202109082300,2838,202109091430,2840,1,-20,140,-110,-193.7,,,437,476
DCE.cs.HOT,SHORT,202109090910,2833,202109091440,2836,1,-30,90,-160,-225.21,,,439,478
DCE.m.HOT,LONG,202109090920,3477,202109091445,3457,1,-200,160,-260,-425.21,,,441,479
DCE.cs.HOT,SHORT,202109090940,2831,202109091450,2839,1,-80,70,-180,-508.23,,,445,480
DCE.c.HOT,LONG,202109082150,2466,202109092105,2463,1,-30,30,-160,-540.95,,,423,483
DCE.y.HOT,LONG,202109082220,9180,202109092110,9134,1,-460,160,-1280,-1003.46,,,429,484
DCE.cs.HOT,SHORT,202109090955,2826,202109092110,2829,1,-30,20,-230,-1036.18,,,448,484
DCE.c.HOT,LONG,202109082210,2468,202109092115,2464,1,-40,10,-180,-1077.39,,,427,485
DCE.m.HOT,LONG,202109090940,3470,202109092125,3474,1,40,150,-190,-1044.13,,,445,487
DCE.y.HOT,LONG,202109090925,9124,202109092130,9124,1,0,720,-720,-1048.15,,,442,488
